seed,combo,t,queue,generated,matched,cancelled,completed,idle,enroute,ontrip,rebal,alertCells,maxPendingCell,trafficCells15,trafficCells25
42,final_balanced,55,45,335,290,0,195,28,6,89,37,13,6,131,43
42,final_balanced,56,51,342,291,0,203,13,1,87,59,13,7,131,43
42,final_balanced,57,45,347,302,0,206,25,12,84,39,10,8,131,43
42,final_balanced,58,40,352,312,0,212,39,21,79,21,12,8,131,43
42,final_balanced,59,48,360,312,0,222,36,10,80,34,12,8,131,43
42,final_balanced,60,40,366,326,0,234,44,14,78,24,14,6,131,43
42,final_balanced,61,41,371,330,0,242,28,18,70,44,18,6,131,43
42,final_balanced,62,41,378,337,0,245,19,11,81,49,17,6,131,43
42,final_balanced,63,29,385,356,0,251,3,26,79,52,17,4,131,43
42,final_balanced,64,29,390,361,0,255,3,24,82,51,16,4,131,43
42,final_balanced,65,16,397,381,0,259,11,25,97,27,13,2,131,43
42,final_balanced,66,16,403,387,0,262,11,26,99,24,14,2,131,43
42,final_balanced,67,20,409,389,0,263,2,8,118,32,18,2,131,43
42,final_balanced,68,22,415,393,0,274,5,6,113,36,17,2,131,43
42,final_balanced,69,26,420,394,0,283,8,5,106,41,20,2,131,43
42,final_balanced,70,26,428,402,0,288,3,9,105,43,20,3,131,43
42,final_balanced,71,14,436,422,0,296,3,28,98,31,13,2,131,43
42,final_balanced,72,13,443,430,0,300,4,28,102,26,9,3,131,43
42,final_balanced,73,20,451,431,0,311,6,9,111,34,10,4,131,43
42,final_balanced,74,21,457,436,0,316,7,6,114,33,9,4,131,43
42,final_balanced,75,11,464,453,0,319,7,22,112,19,8,3,131,43
42,final_balanced,76,12,469,457,0,325,9,21,111,19,8,5,131,43
42,final_balanced,77,14,475,461,0,330,9,8,123,20,7,5,131,43
42,final_balanced,78,18,482,464,0,342,22,7,115,16,7,6,131,43
42,final_balanced,79,19,488,469,0,353,31,8,108,13,9,6,131,43
42,final_balanced,80,17,493,476,0,362,28,12,102,18,9,6,131,43
42,final_balanced,81,19,501,482,0,372,30,13,97,20,11,4,131,43
42,final_balanced,82,20,506,486,0,382,27,10,94,29,13,3,131,43
42,final_balanced,83,20,512,492,0,390,29,10,92,29,11,4,131,43
42,final_balanced,84,15,519,504,0,395,41,18,91,10,12,2,131,43
42,final_balanced,85,13,526,513,0,403,31,21,89,19,10,3,131,43
42,final_balanced,86,19,534,515,0,409,27,11,95,27,12,3,131,43
42,final_balanced,87,22,541,519,0,418,34,6,95,25,10,5,131,43
42,final_balanced,88,27,549,522,0,426,42,7,89,22,9,6,131,43
42,final_balanced,89,26,557,531,0,433,42,12,86,20,10,6,131,43
42,final_balanced,90,24,562,538,0,439,43,16,83,18,12,6,131,43
42,final_balanced,91,17,570,553,0,443,36,22,88,14,13,2,131,43
42,final_balanced,92,20,578,558,0,454,37,20,84,19,14,3,131,43
42,final_balanced,93,17,585,568,0,458,32,15,95,18,12,3,131,43
42,final_balanced,94,16,593,577,0,464,24,19,94,23,11,3,131,43
42,final_balanced,95,18,598,580,0,472,22,12,96,30,10,5,131,43
42,final_balanced,96,22,605,583,0,477,23,6,100,31,12,5,131,43
42,final_balanced,97,23,612,589,0,481,25,9,99,27,12,6,131,43
42,final_balanced,98,24,617,593,0,487,25,10,96,29,13,6,131,43
42,final_balanced,99,30,625,595,0,492,11,6,97,46,13,7,131,43
42,final_balanced,100,26,630,604,0,498,13,11,95,41,10,7,121,40
42,final_balanced,101,26,635,609,0,508,27,14,87,32,11,7,121,40
42,final_balanced,102,31,641,610,0,512,37,6,92,25,11,7,121,40
42,final_balanced,103,25,649,624,0,518,43,15,91,11,9,5,121,40
42,final_balanced,104,30,657,627,0,525,49,17,85,9,11,5,121,40
42,final_balanced,105,32,664,632,0,533,50,8,91,11,12,5,131,43
42,final_balanced,106,32,672,640,0,544,56,13,83,8,11,6,131,43
42,final_balanced,107,37,678,641,0,548,59,9,84,8,12,7,131,43
42,final_balanced,108,40,683,643,0,556,64,3,84,9,11,9,131,43
42,final_balanced,109,39,689,650,0,565,61,9,76,14,13,7,131,43
42,final_balanced,110,44,697,653,0,568,46,10,75,29,12,7,131,43
42,final_balanced,111,47,702,655,0,578,50,5,72,33,13,7,131,43
42,final_balanced,112,51,708,657,0,583,52,4,70,34,13,9,131,43
42,final_balanced,113,52,714,662,0,586,54,7,69,30,11,8,131,43
42,final_balanced,114,57,719,662,0,589,40,5,68,47,11,9,131,43
42,final_balanced,115,56,725,669,0,596,33,7,66,54,10,9,131,43
42,final_balanced,116,44,733,689,0,602,49,27,60,24,10,9,131,43
42,final_balanced,117,39,740,701,0,606,54,32,63,11,10,8,131,43
42,final_balanced,118,41,746,705,0,613,46,16,76,22,10,9,131,43
42,final_balanced,119,45,751,706,0,615,36,5,86,33,12,9,131,43
42,final_balanced,120,45,757,712,0,621,25,7,84,44,17,9,131,43
42,final_balanced,121,43,763,720,0,631,14,14,75,57,17,8,131,43
42,final_balanced,122,43,770,727,0,635,24,15,77,44,18,8,131,43
42,final_balanced,123,36,775,739,0,640,32,19,80,29,14,8,131,43
42,final_balanced,124,34,780,746,0,650,27,19,77,37,14,6,131,43
42,final_balanced,125,36,787,751,0,652,23,12,87,38,18,6,121,40
42,final_balanced,126,31,794,763,0,655,13,17,91,39,15,6,121,40
42,final_balanced,127,32,800,768,0,660,5,17,91,47,17,6,121,40
42,final_balanced,128,35,806,771,0,664,15,8,99,38,18,6,121,40
42,final_balanced,129,37,813,776,0,674,21,8,94,37,20,5,121,40
42,final_balanced,130,27,819,792,0,682,18,21,89,32,18,3,131,43
42,final_balanced,131,11,825,814,0,688,16,38,88,18,10,2,131,43
42,final_balanced,132,13,831,818,0,691,18,26,101,15,10,3,131,43
42,final_balanced,133,16,836,820,0,696,24,6,118,12,11,3,131,43
42,final_balanced,134,21,842,821,0,700,22,3,118,17,12,4,131,43
42,final_balanced,135,22,847,825,0,705,8,5,115,32,10,4,131,43
42,final_balanced,136,25,855,830,0,716,5,9,105,41,9,4,131,43
42,final_balanced,137,30,862,832,0,723,28,7,102,23,9,6,131,43
42,final_balanced,138,34,869,835,0,728,36,5,102,17,12,6,131,43
42,final_balanced,139,37,874,837,0,734,14,5,98,43,12,6,131,43
42,final_balanced,140,37,879,842,0,737,20,7,98,35,11,6,131,43
42,final_balanced,141,40,884,844,0,744,33,7,93,27,11,7,131,43
42,final_balanced,142,45,889,844,0,757,35,2,85,38,11,8,131,43
42,final_balanced,143,38,894,856,0,767,48,12,77,23,11,6,131,43
42,final_balanced,144,38,901,863,0,773,41,19,71,29,12,8,131,43
42,final_balanced,145,37,906,869,0,783,30,13,73,44,10,8,131,43
42,final_balanced,146,39,912,873,0,788,51,10,75,24,10,8,131,43
42,final_balanced,147,42,918,876,0,794,74,7,75,4,10,8,131,43
42,final_balanced,148,45,924,879,0,800,74,6,73,7,12,9,131,43
42,final_balanced,149,50,931,881,0,804,63,5,72,20,13,10,131,43
42,final_balanced,150,48,936,888,0,810,48,9,69,34,15,9,131,43
42,final_balanced,151,52,942,890,0,817,33,9,64,54,17,9,131,43
42,final_balanced,152,50,949,899,0,824,37,11,64,48,19,8,131,43
42,final_balanced,153,32,955,923,0,829,37,33,61,29,17,5,131,43
42,final_balanced,154,28,960,932,0,832,31,33,67,29,15,5,131,43
42,final_balanced,155,19,965,946,0,834,23,23,89,25,10,4,126,43
42,final_balanced,156,25,973,948,0,839,35,16,93,16,14,4,126,43
42,final_balanced,157,30,979,949,0,845,24,3,101,32,15,4,126,43
42,final_balanced,158,30,985,955,0,851,22,7,97,34,17,4,126,43
42,final_balanced,159,18,991,973,0,856,33,24,93,10,11,4,126,43
42,final_balanced,160,17,999,982,0,862,22,27,93,18,12,3,131,43
42,final_balanced,161,18,1004,986,0,865,13,13,108,26,12,3,131,43
42,final_balanced,162,18,1009,991,0,870,13,9,112,26,13,3,131,43
42,final_balanced,163,19,1014,995,0,875,13,9,111,27,11,4,131,43
42,final_balanced,164,12,1020,1008,0,881,14,17,110,19,11,2,131,43
42,final_balanced,165,11,1028,1017,0,889,14,22,106,18,10,2,131,43
42,final_balanced,166,16,1036,1020,0,892,13,12,116,19,11,3,131,43
42,final_balanced,167,17,1043,1026,0,901,19,9,116,16,11,3,131,43
42,final_balanced,168,21,1051,1030,0,914,21,10,106,23,12,3,131,43
42,final_balanced,169,20,1056,1036,0,917,15,10,109,26,9,4,131,43
42,final_balanced,170,26,1064,1038,0,923,29,8,107,16,10,6,131,43
42,final_balanced,171,31,1070,1039,0,936,38,3,100,19,11,6,131,43
42,final_balanced,172,35,1076,1041,0,944,41,3,94,22,9,6,131,43
42,final_balanced,173,35,1082,1047,0,953,44,8,86,22,10,6,131,43
42,final_balanced,174,36,1087,1051,0,963,33,10,78,39,10,7,131,43
42,final_balanced,175,30,1095,1065,0,972,28,18,75,39,8,5,131,43
42,final_balanced,176,29,1100,1071,0,979,42,20,72,26,8,5,131,43
42,final_balanced,177,33,1108,1075,0,987,57,10,78,15,9,6,131,43
42,final_balanced,178,25,1113,1088,0,995,59,17,76,8,10,4,131,43
42,final_balanced,179,27,1119,1092,0,998,49,17,77,17,11,6,131,43
42,final_balanced,180,25,1127,1102,0,1000,23,14,88,35,13,4,121,40
42,final_balanced,181,29,1133,1104,0,1002,8,12,90,50,16,3,121,40
42,final_balanced,182,32,1140,1108,0,1009,14,6,93,47,18,3,121,40
42,final_balanced,183,24,1147,1123,0,1015,27,19,89,25,14,3,121,40
42,final_balanced,184,21,1155,1134,0,1023,32,26,85,17,13,3,121,40
42,final_balanced,185,22,1161,1139,0,1031,36,16,92,16,15,3,131,43
42,final_balanced,186,14,1166,1152,0,1037,36,18,97,9,11,3,131,43
42,final_balanced,187,16,1173,1157,0,1044,24,18,95,23,15,2,131,43
42,final_balanced,188,18,1178,1160,0,1047,14,8,105,33,15,3,131,43
42,final_balanced,189,19,1185,1166,0,1053,11,9,104,36,15,3,131,43
42,final_balanced,190,18,1190,1172,0,1059,10,12,101,37,13,3,131,43
42,final_balanced,191,15,1198,1183,0,1062,17,17,104,22,11,3,131,43
42,final_balanced,192,20,1205,1185,0,1064,19,13,108,20,13,4,131,43
42,final_balanced,193,22,1211,1189,0,1072,11,6,111,32,14,5,131,43
42,final_balanced,194,23,1217,1194,0,1084,5,9,101,45,12,5,131,43
42,final_balanced,195,21,1225,1204,0,1090,15,15,99,31,12,6,131,43
42,final_balanced,196,12,1230,1218,0,1100,19,24,94,23,9,3,131,43
42,final_balanced,197,13,1235,1222,0,1108,2,18,96,44,9,3,131,43
42,final_balanced,198,11,1240,1229,0,1116,5,11,102,42,7,3,131,43
42,final_balanced,199,9,1247,1238,0,1120,13,16,102,29,7,2,131,43
42,final_balanced,200,14,1253,1239,0,1125,23,10,104,23,9,4,131,43
42,final_balanced,201,21,1261,1240,0,1132,30,2,106,22,10,6,131,43
42,final_balanced,202,23,1268,1245,0,1142,23,6,97,34,11,5,131,43
42,final_balanced,203,26,1273,1247,0,1148,25,7,92,36,11,6,131,43
42,final_balanced,204,30,1280,1250,0,1156,42,5,89,24,11,5,131,43
42,final_balanced,205,32,1286,1254,0,1163,43,7,84,26,11,5,131,43
42,final_balanced,206,35,1291,1256,0,1172,44,6,78,32,12,5,131,43
42,final_balanced,207,34,1297,1263,0,1178,37,9,76,38,11,6,131,43
42,final_balanced,208,36,1305,1269,0,1183,40,13,73,34,10,6,131,43
42,final_balanced,209,40,1311,1271,0,1188,58,8,75,19,12,7,131,43
42,final_balanced,210,44,1319,1275,0,1195,46,6,74,34,17,7,131,43
42,final_balanced,211,48,1327,1279,0,1198,23,8,73,56,18,7,131,43
42,final_balanced,212,47,1334,1287,0,1204,34,12,71,43,17,7,131,43
42,final_balanced,213,42,1340,1298,0,1212,54,19,67,20,18,7,131,43
42,final_balanced,214,33,1345,1312,0,1219,57,25,68,10,13,6,131,43
42,final_balanced,215,36,1353,1317,0,1224,56,19,74,11,18,6,131,43
42,final_balanced,216,38,1360,1322,0,1229,51,10,83,16,20,6,131,43
42,final_balanced,217,40,1366,1326,0,1235,51,9,82,18,19,6,131,43
42,final_balanced,218,45,1374,1329,0,1241,52,7,81,20,21,6,131,43
42,final_balanced,219,45,1381,1336,0,1245,43,10,81,26,19,5,131,43
42,final_balanced,220,43,1386,1343,0,1250,25,14,79,42,18,5,131,43
42,final_balanced,221,46,1392,1346,0,1253,16,10,83,51,18,5,131,43
42,final_balanced,222,41,1398,1357,0,1256,15,14,87,44,16,8,131,43
42,final_balanced,223,39,1405,1366,0,1262,27,20,84,29,10,9,131,43
42,final_balanced,224,41,1410,1369,0,1269,35,12,88,25,9,9,131,43
42,final_balanced,225,47,1417,1370,0,1269,42,4,97,17,9,9,131,43
42,final_balanced,226,40,1422,1382,0,1276,51,13,93,3,10,7,131,43
42,final_balanced,227,48,1430,1382,0,1282,42,12,88,18,11,9,131,43
42,final_balanced,228,51,1437,1386,0,1290,40,4,92,24,9,9,131,43
42,final_balanced,229,55,1442,1387,0,1296,53,5,86,16,11,10,131,43
42,final_balanced,230,56,1447,1391,0,1299,39,5,87,29,13,9,131,43
42,final_balanced,231,55,1454,1399,0,1305,26,12,82,40,11,10,131,43
42,final_balanced,232,55,1459,1404,0,1315,42,13,76,29,9,9,131,43
42,final_balanced,233,59,1464,1405,0,1319,53,6,80,21,9,9,131,43
42,final_balanced,234,63,1470,1407,0,1328,58,3,76,23,12,9,131,43
42,final_balanced,235,58,1477,1419,0,1337,38,14,68,40,13,10,111,40
42,final_balanced,236,52,1484,1432,0,1341,20,25,66,49,10,10,111,40
42,final_balanced,237,59,1492,1433,0,1345,43,14,74,29,9,13,111,40
42,final_balanced,238,64,1498,1434,0,1352,65,2,80,13,9,14,111,40
42,final_balanced,239,62,1503,1441,0,1360,71,8,73,8,9,13,111,40
42,final_balanced,240,60,1510,1450,0,1365,67,16,69,8,13,12,131,43
42,final_balanced,241,63,1515,1452,0,1368,29,11,73,47,17,11,131,43
42,final_balanced,242,64,1522,1458,0,1374,14,8,76,62,16,11,131,43
42,final_balanced,243,51,1527,1476,0,1379,21,24,73,42,10,11,131,43
42,final_balanced,244,51,1535,1484,0,1383,33,26,75,26,10,11,131,43
42,final_balanced,245,46,1540,1494,0,1389,40,18,87,15,10,9,131,43
42,final_balanced,246,41,1547,1506,0,1399,29,22,85,24,11,8,131,43
42,final_balanced,247,34,1552,1518,0,1401,24,24,93,19,13,6,131,43
42,final_balanced,248,36,1558,1522,0,1405,24,16,101,19,16,5,131,43
42,final_balanced,249,38,1563,1525,0,1412,30,7,106,17,18,5,131,43
42,final_balanced,250,35,1570,1535,0,1417,29,13,105,13,17,5,131,43
42,final_balanced,251,40,1577,1537,0,1420,21,12,105,22,20,5,131,43
42,final_balanced,252,40,1583,1543,0,1426,20,8,109,23,18,5,131,43
42,final_balanced,253,41,1588,1547,0,1429,21,10,108,21,20,5,131,43
42,final_balanced,254,39,1595,1556,0,1433,17,13,110,20,20,5,131,43
42,final_balanced,255,35,1601,1566,0,1441,6,19,106,29,21,5,122,43
42,final_balanced,256,33,1608,1575,0,1449,6,19,107,28,17,6,122,43
42,final_balanced,257,35,1614,1579,0,1457,7,13,109,31,16,5,122,43
42,final_balanced,258,33,1620,1587,0,1462,3,12,113,32,15,4,122,43
42,final_balanced,259,21,1626,1605,0,1467,2,26,112,20,11,4,122,43
42,final_balanced,260,24,1632,1608,0,1477,6,21,110,23,10,5,131,43
42,final_balanced,261,28,1638,1610,0,1485,19,5,120,16,9,7,131,43
42,final_balanced,262,30,1643,1613,0,1499,35,5,109,11,11,7,131,43
42,final_balanced,263,34,1651,1617,0,1504,33,7,106,14,11,7,131,43
42,final_balanced,264,33,1658,1625,0,1509,24,12,104,20,11,8,131,43
42,final_balanced,265,37,1666,1629,0,1522,23,12,95,30,10,8,131,43
42,final_balanced,266,42,1674,1632,0,1531,24,7,94,35,10,9,131,43
42,final_balanced,267,44,1682,1638,0,1537,25,9,92,34,11,8,131,43
42,final_balanced,268,34,1687,1653,0,1545,20,21,87,32,12,6,131,43
42,final_balanced,269,27,1695,1668,0,1549,15,30,89,26,10,4,131,43
42,final_balanced,270,27,1702,1675,0,1556,22,22,97,19,15,4,131,43
42,final_balanced,271,32,1707,1675,0,1562,11,7,106,36,17,4,131,43
42,final_balanced,272,30,1713,1683,0,1575,3,8,100,49,18,4,131,43
42,final_balanced,273,19,1719,1700,0,1580,6,25,95,34,11,3,131,43
42,final_balanced,274,17,1725,1708,0,1583,5,25,100,30,12,3,131,43
42,final_balanced,275,19,1730,1711,0,1593,3,11,107,39,15,3,131,43
42,final_balanced,276,16,1735,1719,0,1598,7,11,110,32,13,3,131,43
42,final_balanced,277,17,1742,1725,0,1604,8,14,107,31,11,3,131,43
42,final_balanced,278,20,1748,1728,0,1610,17,9,109,25,14,3,131,43
42,final_balanced,279,18,1756,1738,0,1617,30,13,108,9,14,3,131,43
42,final_balanced,280,19,1762,1743,0,1625,30,15,103,12,12,4,131,43
42,final_balanced,281,22,1767,1745,0,1636,25,7,102,26,12,4,131,43
42,final_balanced,282,27,1773,1746,0,1642,12,3,101,44,13,5,131,43
42,final_balanced,283,30,1781,1751,0,1652,15,6,93,46,13,6,131,43
42,final_balanced,284,29,1788,1759,0,1655,16,13,91,40,12,6,131,43
42,final_balanced,285,27,1794,1767,0,1662,10,16,89,45,12,5,121,40
42,final_balanced,286,26,1799,1773,0,1668,11,14,91,44,10,4,121,40
42,final_balanced,287,30,1807,1777,0,1682,29,10,85,36,13,5,121,40
42,final_balanced,288,32,1812,1780,0,1686,36,7,87,30,12,5,121,40
42,final_balanced,289,34,1820,1786,0,1692,37,9,85,29,10,6,121,40
42,final_balanced,290,32,1828,1796,0,1695,37,16,85,22,10,5,126,43
42,final_balanced,291,27,1835,1808,0,1707,48,22,79,11,9,6,126,43
42,final_balanced,292,31,1841,1810,0,1718,55,14,78,13,10,7,126,43
42,final_balanced,293,34,1847,1813,0,1723,52,5,85,18,11,7,126,43
42,final_balanced,294,30,1852,1822,0,1730,45,12,80,23,11,5,126,43
42,final_balanced,295,34,1858,1824,0,1736,23,11,77,49,12,7,131,43
42,final_balanced,296,37,1863,1826,0,1740,34,4,82,40,10,7,131,43
42,final_balanced,297,31,1868,1837,0,1743,57,13,81,9,12,6,131,43
42,final_balanced,298,33,1873,1840,0,1749,30,14,77,39,12,6,131,43
42,final_balanced,299,34,1878,1844,0,1754,16,7,83,54,9,7,131,43
42,final_balanced,300,33,1883,1850,0,1759,35,10,81,34,13,6,131,43
42,final_balanced,301,39,1890,1851,0,1764,43,7,80,30,17,6,131,43
42,final_balanced,302,30,1897,1867,0,1769,38,17,81,24,17,3,131,43
42,final_balanced,303,22,1905,1883,0,1779,36,32,72,20,11,5,131,43
42,final_balanced,304,22,1913,1891,0,1783,35,24,84,17,11,5,131,43
42,final_balanced,305,19,1920,1901,0,1793,35,18,90,17,10,5,131,43
42,final_balanced,306,18,1925,1907,0,1799,35,16,92,17,10,4,131,43
42,final_balanced,307,19,1932,1913,0,1803,22,12,98,28,10,4,131,43
42,final_balanced,308,24,1940,1916,0,1808,15,9,99,37,12,4,131,43
42,final_balanced,309,29,1948,1919,0,1815,26,6,98,30,10,6,131,43
42,final_balanced,310,33,1956,1923,0,1817,38,7,99,16,8,8,131,43
42,final_balanced,311,37,1962,1925,0,1825,53,6,94,7,10,9,131,43
42,final_balanced,312,44,1970,1926,0,1835,53,3,88,16,10,11,131,43
42,final_balanced,313,41,1975,1934,0,1843,45,9,82,24,11,12,131,43
42,final_balanced,314,47,1983,1936,0,1848,43,10,78,29,10,13,131,43
42,final_balanced,315,49,1990,1941,0,1854,57,7,80,16,10,13,131,43
42,final_balanced,316,53,1996,1943,0,1861,75,7,75,3,10,13,131,43
42,final_balanced,317,59,2002,1943,0,1868,80,2,73,5,10,13,131,43
42,final_balanced,318,65,2010,1945,0,1875,84,2,68,6,10,13,131,43
42,final_balanced,319,69,2016,1947,0,1884,87,4,59,10,9,14,131,43
42,final_balanced,320,75,2023,1948,0,1889,88,3,56,13,12,14,131,43
42,final_balanced,321,76,2030,1954,0,1897,76,7,50,27,13,13,131,43
42,final_balanced,322,78,2038,1960,0,1904,73,12,44,31,11,12,131,43
42,final_balanced,323,81,2043,1962,0,1913,69,8,41,42,12,13,131,43
42,final_balanced,324,87,2051,1964,0,1914,60,4,46,50,12,14,131,43
42,final_balanced,325,79,2058,1979,0,1916,61,17,46,36,12,12,131,43
42,final_balanced,326,78,2065,1987,0,1920,65,23,44,28,11,11,131,43
42,final_balanced,327,76,2072,1996,0,1923,65,17,56,22,12,11,131,43
42,final_balanced,328,78,2080,2002,0,1926,53,15,61,31,11,13,131,43
42,final_balanced,329,82,2088,2006,0,1929,52,10,67,31,10,13,131,43
42,final_balanced,330,87,2095,2008,0,1931,48,6,71,35,15,13,131,43
42,final_balanced,331,82,2103,2021,0,1932,22,15,74,49,18,11,131,43
42,final_balanced,332,67,2111,2044,0,1934,20,36,74,30,18,8,131,43
42,final_balanced,333,62,2119,2057,0,1939,13,36,82,29,17,8,131,43
42,final_balanced,334,65,2125,2060,0,1942,5,16,102,37,20,8,131,43
42,final_balanced,335,56,2131,2075,0,1947,10,18,110,22,16,8,121,40
42,final_balanced,336,56,2138,2082,0,1956,16,22,104,18,16,8,121,40
42,final_balanced,337,60,2144,2084,0,1965,22,9,110,19,18,8,121,40
42,final_balanced,338,59,2149,2090,0,1967,22,8,115,15,19,7,121,40
42,final_balanced,339,55,2155,2100,0,1972,19,16,112,13,20,7,121,40
42,final_balanced,340,59,2163,2104,0,1977,19,14,113,14,23,7,131,43
42,final_balanced,341,60,2168,2108,0,1981,2,8,119,31,23,7,131,43
42,final_balanced,342,62,2174,2112,0,1990,2,8,114,36,22,7,131,43
42,final_balanced,343,62,2182,2120,0,1998,3,12,110,35,23,6,131,43
42,final_balanced,344,59,2190,2131,0,2004,5,19,108,28,20,6,131,43
42,final_balanced,345,48,2195,2147,0,2015,6,27,105,22,15,6,131,43
42,final_balanced,346,52,2203,2151,0,2027,9,20,104,27,18,6,131,43
42,final_balanced,347,39,2211,2172,0,2036,9,25,111,15,19,5,131,43
42,final_balanced,348,39,2219,2180,0,2042,1,29,109,21,22,4,131,43
42,final_balanced,349,39,2226,2187,0,2049,1,15,123,21,19,5,131,43
42,final_balanced,350,44,2234,2190,0,2052,4,10,128,18,19,6,131,43
42,final_balanced,351,47,2241,2194,0,2063,8,7,124,21,17,6,131,43
42,final_balanced,352,41,2246,2205,0,2073,10,15,117,18,16,6,131,43
42,final_balanced,353,40,2253,2213,0,2078,10,19,116,15,16,5,131,43
42,final_balanced,354,33,2258,2223,2,2091,1,18,114,27,15,4,131,43
42,final_balanced,355,34,2266,2230,2,2098,2,17,115,26,13,5,131,43
42,final_balanced,356,34,2272,2236,2,2104,2,13,119,26,13,6,131,43
42,final_balanced,357,37,2277,2238,2,2114,10,8,116,26,11,6,131,43
42,final_balanced,358,36,2282,2244,2,2120,19,8,116,17,10,8,131,43
42,final_balanced,359,37,2289,2250,2,2127,20,12,111,17,11,7,131,43
42,final_balanced,360,30,2295,2263,2,2132,12,19,112,17,14,5,126,43
42,final_balanced,361,34,2301,2265,2,2138,4,15,112,29,17,5,126,43
42,final_balanced,362,36,2309,2271,2,2154,5,8,109,38,20,5,126,43
42,final_balanced,363,30,2316,2284,2,2166,7,19,99,35,15,5,126,43
42,final_balanced,364,26,2321,2293,2,2172,10,22,99,29,15,4,126,43
42,final_balanced,365,25,2326,2299,2,2178,12,15,106,27,13,4,131,43
42,final_balanced,366,20,2334,2312,2,2187,15,19,106,20,11,4,131,43
42,final_balanced,367,14,2342,2326,2,2194,17,27,105,11,10,2,131,43
42,final_balanced,368,12,2347,2333,2,2200,18,21,112,9,11,2,131,43
