seed,combo,t,queue,generated,matched,cancelled,completed,idle,enroute,ontrip,rebal,alertCells,maxPendingCell,trafficCells15,trafficCells25
20260906,r3_d30_t1_w15,26,74,184,110,0,52,15,6,52,27,10,15,126,43
20260906,r3_d30_t1_w15,27,82,192,110,0,54,32,3,53,12,10,15,126,43
20260906,r3_d30_t1_w15,28,88,201,113,0,57,33,3,53,11,12,15,126,43
20260906,r3_d30_t1_w15,29,94,208,114,0,58,9,4,52,35,14,15,126,43
20260906,r3_d30_t1_w15,30,94,213,119,0,60,0,6,53,41,15,15,131,43
20260906,r3_d30_t1_w15,31,93,220,121,6,61,18,7,53,22,15,14,131,43
20260906,r3_d30_t1_w15,32,94,227,123,10,63,22,4,56,18,18,12,131,43
20260906,r3_d30_t1_w15,33,84,234,134,16,66,7,13,55,25,19,12,131,43
20260906,r3_d30_t1_w15,34,80,239,140,19,69,0,17,54,29,18,11,131,43
20260906,r3_d30_t1_w15,35,81,249,143,25,73,0,9,61,30,21,10,131,43
20260906,r3_d30_t1_w15,36,79,255,145,31,79,1,5,61,33,23,9,131,43
20260906,r3_d30_t1_w15,37,73,260,148,39,83,1,5,60,34,22,9,131,43
20260906,r3_d30_t1_w15,38,77,270,154,39,86,0,9,59,32,23,8,131,43
20260906,r3_d30_t1_w15,39,79,279,159,41,89,0,11,59,30,25,8,131,43
20260906,r3_d30_t1_w15,40,75,284,162,47,94,1,8,60,31,22,10,131,43
20260906,r3_d30_t1_w15,41,74,294,164,56,98,7,5,61,27,21,11,131,43
20260906,r3_d30_t1_w15,42,72,301,167,62,105,9,5,57,29,20,12,131,43
20260906,r3_d30_t1_w15,43,71,306,169,66,107,1,5,57,37,17,14,131,43
20260906,r3_d30_t1_w15,44,69,312,176,67,112,3,9,55,33,13,14,131,43
20260906,r3_d30_t1_w15,45,69,322,186,67,119,16,17,50,17,13,14,131,43
20260906,r3_d30_t1_w15,46,71,330,192,67,123,22,16,53,9,13,15,131,43
20260906,r3_d30_t1_w15,47,73,336,196,67,128,13,10,58,19,13,14,131,43
20260906,r3_d30_t1_w15,48,80,345,198,67,131,13,6,61,20,14,16,131,43
20260906,r3_d30_t1_w15,49,83,353,203,67,134,12,7,62,19,15,15,131,43
20260906,r3_d30_t1_w15,50,87,361,207,67,138,13,9,60,18,15,13,126,43
20260906,r3_d30_t1_w15,51,90,369,212,67,141,12,9,62,17,16,14,126,43
20260906,r3_d30_t1_w15,52,100,379,212,67,147,13,5,60,22,17,15,126,43
20260906,r3_d30_t1_w15,53,103,389,216,70,150,11,4,62,23,17,15,126,43
20260906,r3_d30_t1_w15,54,103,397,218,76,154,3,6,58,33,19,14,126,43
20260906,r3_d30_t1_w15,55,95,402,231,76,156,4,15,60,21,17,14,131,43
20260906,r3_d30_t1_w15,56,96,409,234,79,161,9,16,57,18,17,14,131,43
20260906,r3_d30_t1_w15,57,97,416,235,84,165,5,4,66,25,17,16,131,43
20260906,r3_d30_t1_w15,58,92,421,240,89,168,5,6,66,23,13,17,131,43
20260906,r3_d30_t1_w15,59,97,430,240,93,175,6,5,60,29,15,17,131,43
20260906,r3_d30_t1_w15,60,94,437,246,97,177,0,6,63,31,20,15,131,43
20260906,r3_d30_t1_w15,61,89,443,254,100,179,0,14,61,25,21,14,131,43
20260906,r3_d30_t1_w15,62,89,449,260,100,183,7,14,63,16,21,12,131,43
20260906,r3_d30_t1_w15,63,91,459,267,101,190,8,13,64,15,21,11,131,43
20260906,r3_d30_t1_w15,64,90,464,269,105,196,4,9,64,23,21,11,131,43
20260906,r3_d30_t1_w15,65,87,474,278,109,199,1,11,68,20,21,10,131,43
20260906,r3_d30_t1_w15,66,86,481,281,114,203,1,12,66,21,26,8,131,43
20260906,r3_d30_t1_w15,67,86,490,282,122,208,0,4,70,26,28,8,131,43
20260906,r3_d30_t1_w15,68,75,496,298,123,212,1,17,69,13,27,8,131,43
20260906,r3_d30_t1_w15,69,69,501,308,124,217,3,26,65,6,29,8,131,43
20260906,r3_d30_t1_w15,70,73,509,308,128,226,0,10,72,18,30,9,131,43
20260906,r3_d30_t1_w15,71,72,516,312,132,229,1,4,79,16,29,9,131,43
20260906,r3_d30_t1_w15,72,71,526,319,136,230,1,11,78,10,25,10,131,43
20260906,r3_d30_t1_w15,73,71,532,321,140,237,3,9,75,13,25,10,131,43
20260906,r3_d30_t1_w15,74,62,537,329,146,243,4,10,76,10,20,9,131,43
20260906,r3_d30_t1_w15,75,64,544,334,146,248,5,13,73,9,18,10,131,43
20260906,r3_d30_t1_w15,76,67,549,336,146,255,13,7,74,6,16,11,131,43
20260906,r3_d30_t1_w15,77,73,556,337,146,257,17,3,77,3,15,11,131,43
20260906,r3_d30_t1_w15,78,77,562,339,146,263,19,3,73,5,17,10,131,43
20260906,r3_d30_t1_w15,79,84,570,340,146,270,11,3,67,19,17,11,131,43
20260906,r3_d30_t1_w15,80,85,576,345,146,275,11,6,64,19,13,12,131,43
20260906,r3_d30_t1_w15,81,85,582,349,148,280,14,9,60,17,11,12,131,43
20260906,r3_d30_t1_w15,82,89,589,349,151,290,19,4,55,22,12,12,131,43
20260906,r3_d30_t1_w15,83,89,596,353,154,292,28,4,57,11,12,12,131,43
20260906,r3_d30_t1_w15,84,93,605,358,154,299,28,9,50,13,12,12,131,43
20260906,r3_d30_t1_w15,85,92,611,360,159,302,22,7,51,20,12,12,131,43
20260906,r3_d30_t1_w15,86,90,616,367,159,314,18,9,44,29,10,12,131,43
20260906,r3_d30_t1_w15,87,89,626,368,169,317,15,8,43,34,14,11,131,43
20260906,r3_d30_t1_w15,88,87,633,377,169,321,9,10,46,35,15,12,131,43
20260906,r3_d30_t1_w15,89,90,642,383,169,325,4,15,43,38,10,13,131,43
20260906,r3_d30_t1_w15,90,91,650,384,175,328,3,7,49,41,13,13,131,43
20260906,r3_d30_t1_w15,91,91,655,385,179,332,9,2,51,38,17,12,131,43
20260906,r3_d30_t1_w15,92,82,661,400,179,336,4,16,48,32,20,11,131,43
20260906,r3_d30_t1_w15,93,77,670,414,179,338,2,29,47,22,18,11,131,43
20260906,r3_d30_t1_w15,94,76,679,417,186,339,9,17,61,13,20,10,131,43
20260906,r3_d30_t1_w15,95,77,689,420,192,341,1,6,73,20,19,10,131,43
20260906,r3_d30_t1_w15,96,77,697,423,197,345,1,6,72,21,20,9,131,43
20260906,r3_d30_t1_w15,97,77,704,426,201,349,1,6,71,22,21,9,131,43
20260906,r3_d30_t1_w15,98,78,712,430,204,350,1,7,73,19,22,10,131,43
20260906,r3_d30_t1_w15,99,74,719,434,211,355,1,8,71,20,19,11,131,43
20260906,r3_d30_t1_w15,100,77,729,436,216,356,0,6,74,20,20,12,121,40
20260906,r3_d30_t1_w15,101,77,738,441,220,361,0,7,73,20,18,12,121,40
20260906,r3_d30_t1_w15,102,77,743,441,225,365,0,5,71,24,20,12,121,40
20260906,r3_d30_t1_w15,103,64,748,454,230,370,0,13,71,16,17,13,121,40
20260906,r3_d30_t1_w15,104,56,758,465,237,375,1,24,66,9,12,12,121,40
20260906,r3_d30_t1_w15,105,65,768,466,237,383,2,12,71,15,16,13,131,43
20260906,r3_d30_t1_w15,106,69,775,469,237,390,3,4,75,18,17,14,131,43
20260906,r3_d30_t1_w15,107,68,780,475,237,395,2,9,71,18,12,14,131,43
20260906,r3_d30_t1_w15,108,74,788,477,237,404,8,8,65,19,12,14,131,43
20260906,r3_d30_t1_w15,109,81,797,479,237,407,6,4,68,22,14,15,131,43
20260906,r3_d30_t1_w15,110,85,805,483,237,412,3,6,65,26,14,15,131,43
20260906,r3_d30_t1_w15,111,90,814,487,237,419,5,8,60,27,14,15,131,43
20260906,r3_d30_t1_w15,112,94,820,489,237,421,7,6,62,25,16,15,131,43
20260906,r3_d30_t1_w15,113,92,826,492,242,424,1,5,63,31,14,15,131,43
20260906,r3_d30_t1_w15,114,92,835,494,249,429,1,5,60,34,13,13,131,43
20260906,r3_d30_t1_w15,115,92,844,497,255,434,9,5,58,28,14,14,131,43
20260906,r3_d30_t1_w15,116,88,850,499,263,440,6,5,54,35,12,14,131,43
20260906,r3_d30_t1_w15,117,92,860,503,265,446,15,6,51,28,12,15,131,43
20260906,r3_d30_t1_w15,118,95,869,507,267,451,7,8,48,37,15,15,131,43
20260906,r3_d30_t1_w15,119,93,878,512,273,455,0,9,48,43,16,15,131,43
20260906,r3_d30_t1_w15,120,92,884,516,276,458,0,9,49,42,19,14,131,43
20260906,r3_d30_t1_w15,121,94,892,518,280,460,2,6,52,40,21,14,131,43
20260906,r3_d30_t1_w15,122,88,899,531,280,462,2,15,54,29,20,14,131,43
20260906,r3_d30_t1_w15,123,88,907,539,280,465,2,21,53,24,22,12,131,43
20260906,r3_d30_t1_w15,124,91,915,544,280,475,2,13,56,29,19,11,131,43
20260906,r3_d30_t1_w15,125,90,925,549,286,482,2,10,57,31,21,10,121,40
20260906,r3_d30_t1_w15,126,76,933,568,289,483,3,24,61,12,21,8,121,40
20260906,r3_d30_t1_w15,127,74,940,576,290,487,2,27,62,9,22,7,121,40
20260906,r3_d30_t1_w15,128,76,949,579,294,489,1,11,79,9,24,6,121,40
20260906,r3_d30_t1_w15,129,73,957,583,301,492,0,7,84,9,25,8,121,40
20260906,r3_d30_t1_w15,130,76,967,585,306,494,0,6,85,9,26,9,131,43
20260906,r3_d30_t1_w15,131,75,976,589,312,499,0,6,84,10,22,10,131,43
20260906,r3_d30_t1_w15,132,73,982,590,319,503,0,5,82,13,18,11,131,43
20260906,r3_d30_t1_w15,133,72,990,595,323,507,1,6,82,11,16,12,131,43
20260906,r3_d30_t1_w15,134,74,998,599,325,510,1,9,80,10,12,13,131,43
20260906,r3_d30_t1_w15,135,81,1007,601,325,513,2,6,82,10,12,16,131,43
20260906,r3_d30_t1_w15,136,86,1013,602,325,519,4,3,80,13,14,17,131,43
20260906,r3_d30_t1_w15,137,92,1023,606,325,529,3,5,72,20,12,18,131,43
20260906,r3_d30_t1_w15,138,94,1028,609,325,537,8,7,65,20,10,19,131,43
20260906,r3_d30_t1_w15,139,102,1037,610,325,545,13,4,61,22,11,20,131,43
20260906,r3_d30_t1_w15,140,101,1042,611,330,550,13,2,59,26,12,20,131,43
20260906,r3_d30_t1_w15,141,100,1050,616,334,556,27,6,54,13,12,22,131,43
20260906,r3_d30_t1_w15,142,106,1060,619,335,559,28,8,52,12,13,22,131,43
20260906,r3_d30_t1_w15,143,105,1066,620,341,566,18,4,50,28,13,20,131,43
20260906,r3_d30_t1_w15,144,104,1073,623,346,571,22,4,48,26,12,20,131,43
20260906,r3_d30_t1_w15,145,100,1079,627,352,578,35,7,42,16,12,19,131,43
20260906,r3_d30_t1_w15,146,99,1087,628,360,580,30,5,43,22,13,19,131,43
20260906,r3_d30_t1_w15,147,97,1093,633,363,583,25,6,44,25,12,17,131,43
20260906,r3_d30_t1_w15,148,93,1099,636,370,591,35,8,37,20,11,17,131,43
20260906,r3_d30_t1_w15,149,96,1108,636,376,594,40,3,39,18,15,16,131,43
20260906,r3_d30_t1_w15,150,96,1118,638,384,598,6,2,38,54,20,16,131,43
20260906,r3_d30_t1_w15,151,98,1128,642,388,601,3,6,35,56,19,15,131,43
20260906,r3_d30_t1_w15,152,83,1133,657,393,603,9,19,35,37,17,14,131,43
20260906,r3_d30_t1_w15,153,83,1141,661,397,607,9,19,35,37,19,13,131,43
20260906,r3_d30_t1_w15,154,68,1146,673,405,610,10,16,47,27,19,11,131,43
20260906,r3_d30_t1_w15,155,68,1156,681,407,613,6,20,48,26,20,10,126,43
20260906,r3_d30_t1_w15,156,68,1163,688,407,613,6,15,60,19,21,8,126,43
20260906,r3_d30_t1_w15,157,67,1170,691,412,614,4,10,67,19,23,7,126,43
20260906,r3_d30_t1_w15,158,67,1176,692,417,617,11,4,71,14,23,7,126,43
20260906,r3_d30_t1_w15,159,68,1186,695,423,620,17,4,71,8,21,7,126,43
20260906,r3_d30_t1_w15,160,73,1196,696,427,620,16,4,72,8,24,7,131,43
20260906,r3_d30_t1_w15,161,70,1201,698,433,621,6,3,74,17,23,8,131,43
20260906,r3_d30_t1_w15,162,67,1208,703,438,625,0,7,71,22,21,8,131,43
20260906,r3_d30_t1_w15,163,69,1215,705,441,632,0,7,66,27,23,8,131,43
20260906,r3_d30_t1_w15,164,67,1220,708,445,636,0,5,67,28,16,9,131,43
20260906,r3_d30_t1_w15,165,74,1230,711,445,644,0,6,61,33,17,11,131,43
20260906,r3_d30_t1_w15,166,73,1236,718,445,650,1,10,58,31,18,11,131,43
20260906,r3_d30_t1_w15,167,67,1246,734,445,655,1,23,56,20,14,10,131,43
20260906,r3_d30_t1_w15,168,73,1255,737,445,665,6,19,53,22,15,11,131,43
20260906,r3_d30_t1_w15,169,76,1261,740,445,671,7,6,63,24,13,13,131,43
20260906,r3_d30_t1_w15,170,77,1267,745,445,674,8,8,63,21,11,13,131,43
20260906,r3_d30_t1_w15,171,82,1273,746,445,677,13,6,63,18,10,13,131,43
20260906,r3_d30_t1_w15,172,88,1281,748,445,682,22,3,63,12,11,14,131,43
20260906,r3_d30_t1_w15,173,93,1290,749,448,687,21,3,59,17,12,16,131,43
20260906,r3_d30_t1_w15,174,89,1295,751,455,692,20,3,56,21,13,16,131,43
20260906,r3_d30_t1_w15,175,85,1300,756,459,696,20,7,53,20,12,15,131,43
20260906,r3_d30_t1_w15,176,87,1308,761,460,701,17,10,50,23,11,17,131,43
20260906,r3_d30_t1_w15,177,90,1316,763,463,701,26,7,55,12,11,17,131,43
20260906,r3_d30_t1_w15,178,93,1324,765,466,702,20,4,59,17,10,17,131,43
20260906,r3_d30_t1_w15,179,95,1331,766,470,705,18,3,58,21,12,18,131,43
20260906,r3_d30_t1_w15,180,98,1341,767,476,709,0,2,56,42,20,17,121,40
20260906,r3_d30_t1_w15,181,95,1346,773,478,716,0,7,50,43,21,17,121,40
20260906,r3_d30_t1_w15,182,85,1352,786,481,719,0,19,48,33,21,15,121,40
20260906,r3_d30_t1_w15,183,85,1362,790,487,723,0,17,50,33,24,12,121,40
20260906,r3_d30_t1_w15,184,73,1368,803,492,731,2,17,55,26,22,12,121,40
20260906,r3_d30_t1_w15,185,71,1375,806,498,737,8,16,53,23,24,10,131,43
20260906,r3_d30_t1_w15,186,58,1380,818,504,739,8,15,64,13,17,9,131,43
20260906,r3_d30_t1_w15,187,57,1387,820,510,741,6,14,65,15,21,7,131,43
20260906,r3_d30_t1_w15,188,52,1394,824,518,745,5,6,73,16,22,7,131,43
20260906,r3_d30_t1_w15,189,53,1400,826,521,749,1,6,71,22,22,7,131,43
20260906,r3_d30_t1_w15,190,47,1406,833,526,750,0,9,74,17,21,6,131,43
20260906,r3_d30_t1_w15,191,42,1413,838,533,752,5,12,74,9,22,5,131,43
20260906,r3_d30_t1_w15,192,43,1422,840,539,754,5,7,79,9,23,4,131,43
20260906,r3_d30_t1_w15,193,39,1427,843,545,761,5,5,77,13,21,4,131,43
20260906,r3_d30_t1_w15,194,36,1432,847,549,762,4,7,78,11,18,6,131,43
20260906,r3_d30_t1_w15,195,36,1440,854,550,767,4,11,76,9,16,7,131,43
20260906,r3_d30_t1_w15,196,40,1445,855,550,774,3,8,73,16,17,6,131,43
20260906,r3_d30_t1_w15,197,43,1452,859,550,780,2,5,74,19,14,7,131,43
20260906,r3_d30_t1_w15,198,49,1462,863,550,783,5,8,72,15,16,10,131,43
20260906,r3_d30_t1_w15,199,53,1472,869,550,796,5,10,63,22,15,11,131,43
20260906,r3_d30_t1_w15,200,56,1479,873,550,798,0,10,65,25,16,11,131,43
20260906,r3_d30_t1_w15,201,54,1484,880,550,804,5,11,65,19,12,12,131,43
20260906,r3_d30_t1_w15,202,59,1489,880,550,809,16,7,64,13,12,12,131,43
20260906,r3_d30_t1_w15,203,64,1496,882,550,813,27,2,67,4,11,14,131,43
20260906,r3_d30_t1_w15,204,71,1505,884,550,818,27,4,62,7,12,15,131,43
20260906,r3_d30_t1_w15,205,77,1513,886,550,825,5,4,57,34,14,15,131,43
20260906,r3_d30_t1_w15,206,80,1521,891,550,826,1,7,58,34,11,14,131,43
20260906,r3_d30_t1_w15,207,85,1529,894,550,832,20,8,54,18,12,14,131,43
20260906,r3_d30_t1_w15,208,93,1538,894,551,836,14,3,55,28,13,14,131,43
20260906,r3_d30_t1_w15,209,94,1544,897,553,841,14,3,53,30,14,14,131,43
20260906,r3_d30_t1_w15,210,95,1554,901,558,845,7,7,49,37,16,13,131,43
20260906,r3_d30_t1_w15,211,98,1563,902,563,851,1,5,46,48,21,12,131,43
20260906,r3_d30_t1_w15,212,91,1571,912,568,854,0,11,47,42,21,11,131,43
20260906,r3_d30_t1_w15,213,85,1577,922,570,862,10,20,40,30,20,11,131,43
20260906,r3_d30_t1_w15,214,81,1587,936,570,863,11,24,49,16,24,9,131,43
20260906,r3_d30_t1_w15,215,79,1596,947,570,867,7,25,55,13,25,8,131,43
20260906,r3_d30_t1_w15,216,86,1605,949,570,873,6,13,63,18,24,8,131,43
20260906,r3_d30_t1_w15,217,90,1614,952,572,875,6,5,72,17,25,8,131,43
20260906,r3_d30_t1_w15,218,92,1624,954,578,875,6,5,74,15,24,10,131,43
20260906,r3_d30_t1_w15,219,91,1633,958,584,879,6,6,73,15,25,10,131,43
20260906,r3_d30_t1_w15,220,90,1638,959,589,884,7,5,70,18,24,11,131,43
20260906,r3_d30_t1_w15,221,84,1645,965,596,888,7,7,70,16,23,11,131,43
20260906,r3_d30_t1_w15,222,84,1650,970,596,891,1,11,68,20,21,13,131,43
20260906,r3_d30_t1_w15,223,83,1660,973,604,891,2,8,74,16,18,13,131,43
20260906,r3_d30_t1_w15,224,84,1667,975,608,895,10,5,75,10,16,13,131,43
20260906,r3_d30_t1_w15,225,93,1677,976,608,900,10,3,73,14,17,14,131,43
20260906,r3_d30_t1_w15,226,97,1683,978,608,907,9,3,68,20,15,15,131,43
20260906,r3_d30_t1_w15,227,98,1689,982,609,914,9,6,62,23,13,15,131,43
20260906,r3_d30_t1_w15,228,101,1696,982,613,918,3,4,60,33,15,15,131,43
20260906,r3_d30_t1_w15,229,97,1702,986,619,921,3,4,61,32,11,15,131,43
20260906,r3_d30_t1_w15,230,96,1710,988,626,927,6,6,55,33,9,15,131,43
20260906,r3_d30_t1_w15,231,93,1716,990,633,934,19,4,52,25,10,15,131,43
20260906,r3_d30_t1_w15,232,91,1722,996,635,942,32,8,46,14,12,15,131,43
20260906,r3_d30_t1_w15,233,88,1729,998,643,948,14,8,42,36,13,15,131,43
20260906,r3_d30_t1_w15,234,90,1738,1000,648,953,8,4,43,45,13,16,131,43
20260906,r3_d30_t1_w15,235,88,1745,1006,651,957,5,8,41,46,11,14,111,40
20260906,r3_d30_t1_w15,236,87,1750,1007,656,960,12,7,40,41,10,13,111,40
20260906,r3_d30_t1_w15,237,87,1756,1010,659,963,30,4,43,23,11,13,111,40
20260906,r3_d30_t1_w15,238,86,1766,1021,659,964,24,14,43,19,14,15,111,40
20260906,r3_d30_t1_w15,239,87,1774,1028,659,969,5,18,41,36,14,14,111,40
20260906,r3_d30_t1_w15,240,90,1782,1030,662,971,3,9,50,38,18,13,131,43
20260906,r3_d30_t1_w15,241,88,1790,1034,668,973,4,6,55,35,18,13,131,43
20260906,r3_d30_t1_w15,242,86,1795,1037,672,979,5,7,51,37,18,13,131,43
20260906,r3_d30_t1_w15,243,76,1803,1050,677,985,14,16,49,21,19,12,131,43
20260906,r3_d30_t1_w15,244,72,1809,1057,680,986,15,20,51,14,20,12,131,43
20260906,r3_d30_t1_w15,245,69,1815,1062,684,990,16,12,60,12,19,10,131,43
20260906,r3_d30_t1_w15,246,72,1823,1063,688,994,17,6,63,14,20,10,131,43
20260906,r3_d30_t1_w15,247,74,1831,1066,691,996,18,4,66,12,19,9,131,43
20260906,r3_d30_t1_w15,248,73,1841,1077,691,1000,17,14,63,6,21,7,131,43
20260906,r3_d30_t1_w15,249,79,1850,1078,693,1003,0,12,63,25,23,7,131,43
20260906,r3_d30_t1_w15,250,78,1858,1083,697,1006,1,6,71,22,20,8,131,43
20260906,r3_d30_t1_w15,251,82,1867,1085,700,1008,16,7,70,7,19,11,131,43
20260906,r3_d30_t1_w15,252,81,1872,1087,704,1012,20,4,71,5,17,11,131,43
20260906,r3_d30_t1_w15,253,80,1878,1088,710,1020,26,3,65,6,16,11,131,43
20260906,r3_d30_t1_w15,254,81,1886,1088,717,1023,24,1,64,11,13,13,131,43
20260906,r3_d30_t1_w15,255,83,1892,1092,717,1027,15,4,61,20,14,14,122,43
20260906,r3_d30_t1_w15,256,88,1901,1096,717,1033,9,8,55,28,12,15,122,43
20260906,r3_d30_t1_w15,257,95,1910,1098,717,1035,11,6,57,26,13,15,122,43
20260906,r3_d30_t1_w15,258,100,1918,1101,717,1043,6,5,53,36,13,15,122,43
20260906,r3_d30_t1_w15,259,105,1927,1104,718,1050,15,6,48,31,16,16,122,43
20260906,r3_d30_t1_w15,260,102,1933,1108,723,1052,12,7,49,32,16,17,131,43
20260906,r3_d30_t1_w15,261,99,1939,1112,728,1057,2,8,47,43,16,18,131,43
20260906,r3_d30_t1_w15,262,100,1949,1113,736,1063,13,5,45,37,16,19,131,43
20260906,r3_d30_t1_w15,263,100,1959,1117,742,1067,23,5,45,27,14,19,131,43
20260906,r3_d30_t1_w15,264,96,1964,1119,749,1071,34,6,42,18,12,19,131,43
20260906,r3_d30_t1_w15,265,96,1972,1120,756,1075,38,3,42,17,13,18,131,43
20260906,r3_d30_t1_w15,266,96,1982,1123,763,1079,34,4,40,22,14,15,131,43
20260906,r3_d30_t1_w15,267,100,1992,1125,767,1084,22,5,36,37,15,16,131,43
20260906,r3_d30_t1_w15,268,98,1997,1128,771,1085,12,5,38,45,13,16,131,43
20260906,r3_d30_t1_w15,269,97,2005,1133,775,1087,22,8,38,32,11,15,131,43
20260906,r3_d30_t1_w15,270,101,2014,1138,775,1090,23,10,38,29,19,15,131,43
20260906,r3_d30_t1_w15,271,103,2024,1145,776,1094,16,12,39,33,21,13,131,43
20260906,r3_d30_t1_w15,272,88,2029,1165,776,1097,16,27,41,16,20,12,131,43
20260906,r3_d30_t1_w15,273,85,2039,1176,778,1099,15,31,46,8,21,11,131,43
20260906,r3_d30_t1_w15,274,85,2045,1178,782,1103,5,13,62,20,23,10,131,43
20260906,r3_d30_t1_w15,275,85,2055,1184,786,1105,0,8,71,21,25,9,131,43
20260906,r3_d30_t1_w15,276,91,2065,1186,788,1108,1,8,70,21,27,8,131,43
20260906,r3_d30_t1_w15,277,89,2074,1187,798,1108,0,3,76,21,28,8,131,43
20260906,r3_d30_t1_w15,278,83,2082,1192,807,1110,2,6,76,16,26,7,131,43
20260906,r3_d30_t1_w15,279,87,2092,1193,812,1116,5,6,71,18,29,7,131,43
20260906,r3_d30_t1_w15,280,88,2101,1194,819,1122,5,2,70,23,33,8,131,43
20260906,r3_d30_t1_w15,281,83,2109,1200,826,1123,1,7,70,22,32,9,131,43
20260906,r3_d30_t1_w15,282,81,2118,1203,834,1125,1,9,69,21,31,10,131,43
20260906,r3_d30_t1_w15,283,82,2125,1204,839,1132,4,4,68,24,30,10,131,43
20260906,r3_d30_t1_w15,284,67,2131,1217,847,1133,4,14,70,12,23,10,131,43
20260906,r3_d30_t1_w15,285,71,2141,1223,847,1138,4,19,66,11,22,11,121,40
20260906,r3_d30_t1_w15,286,76,2147,1224,847,1144,5,7,73,15,23,11,121,40
20260906,r3_d30_t1_w15,287,74,2156,1234,848,1148,3,11,75,11,23,10,121,40
20260906,r3_d30_t1_w15,288,79,2164,1237,848,1153,3,13,71,13,23,10,121,40
20260906,r3_d30_t1_w15,289,84,2174,1242,848,1160,3,8,74,15,20,11,121,40
20260906,r3_d30_t1_w15,290,92,2184,1243,849,1162,4,6,75,15,20,12,126,43
20260906,r3_d30_t1_w15,291,95,2190,1245,850,1172,4,3,70,23,19,13,126,43
20260906,r3_d30_t1_w15,292,98,2199,1250,851,1182,0,7,61,32,20,13,126,43
20260906,r3_d30_t1_w15,293,100,2207,1256,851,1184,0,11,61,28,17,14,126,43
20260906,r3_d30_t1_w15,294,96,2212,1258,858,1188,7,8,62,23,15,14,126,43
20260906,r3_d30_t1_w15,295,98,2219,1259,862,1191,8,3,65,24,15,16,131,43
20260906,r3_d30_t1_w15,296,98,2228,1263,867,1196,12,5,62,21,13,14,131,43
20260906,r3_d30_t1_w15,297,97,2236,1265,874,1202,15,6,57,22,16,13,131,43
20260906,r3_d30_t1_w15,298,96,2243,1269,878,1210,0,6,53,41,15,13,131,43
20260906,r3_d30_t1_w15,299,88,2248,1282,878,1212,0,17,53,30,11,13,131,43
20260906,r3_d30_t1_w15,300,88,2254,1283,883,1218,15,14,51,20,16,13,131,43
20260906,r3_d30_t1_w15,301,91,2262,1284,887,1224,11,2,58,29,21,13,131,43
20260906,r3_d30_t1_w15,302,85,2267,1292,890,1225,11,9,58,22,17,13,131,43
20260906,r3_d30_t1_w15,303,82,2276,1299,895,1227,11,15,57,17,18,12,131,43
20260906,r3_d30_t1_w15,304,76,2286,1309,901,1230,2,17,62,19,20,11,131,43
20260906,r3_d30_t1_w15,305,70,2291,1315,906,1235,0,16,64,20,20,11,131,43
20260906,r3_d30_t1_w15,306,72,2300,1318,910,1240,11,9,69,11,23,10,131,43
20260906,r3_d30_t1_w15,307,73,2308,1322,913,1247,15,7,68,10,24,9,131,43
20260906,r3_d30_t1_w15,308,70,2313,1324,919,1250,18,6,68,8,25,8,131,43
