seed,combo,t,queue,generated,matched,cancelled,completed,idle,enroute,ontrip,rebal,alertCells,maxPendingCell,trafficCells15,trafficCells25
20260808,final_balanced,68,28,458,430,0,316,6,17,97,40,15,7,131,43
20260808,final_balanced,69,34,464,430,0,320,9,10,100,41,20,7,131,43
20260808,final_balanced,70,35,470,435,0,325,10,5,105,40,19,7,131,43
20260808,final_balanced,71,27,475,448,0,330,15,18,100,27,14,7,131,43
20260808,final_balanced,72,21,482,461,0,335,24,26,100,10,9,7,131,43
20260808,final_balanced,73,24,487,463,0,340,30,15,108,7,12,7,131,43
20260808,final_balanced,74,29,492,463,0,343,27,2,118,13,16,7,131,43
20260808,final_balanced,75,30,497,467,0,352,30,4,111,15,16,7,131,43
20260808,final_balanced,76,26,503,477,0,363,22,14,100,24,13,7,131,43
20260808,final_balanced,77,29,511,482,0,371,9,15,96,40,17,7,131,43
20260808,final_balanced,78,29,517,488,0,374,15,11,103,31,18,7,131,43
20260808,final_balanced,79,25,522,497,0,386,15,15,96,34,15,6,131,43
20260808,final_balanced,80,25,528,503,0,395,4,15,93,48,14,4,131,43
20260808,final_balanced,81,18,534,516,0,400,14,19,97,30,12,3,131,43
20260808,final_balanced,82,15,541,526,0,410,34,23,93,10,9,5,131,43
20260808,final_balanced,83,17,549,532,0,415,33,16,101,10,10,4,131,43
20260808,final_balanced,84,23,556,533,0,420,36,7,106,11,11,5,131,43
20260808,final_balanced,85,27,563,536,0,431,46,4,101,9,10,6,131,43
20260808,final_balanced,86,30,568,538,0,438,48,5,95,12,13,6,131,43
20260808,final_balanced,87,33,574,541,0,443,37,5,93,25,12,9,131,43
20260808,final_balanced,88,31,580,549,0,452,30,11,86,33,11,8,131,43
20260808,final_balanced,89,36,588,552,0,461,33,11,80,36,11,9,131,43
20260808,final_balanced,90,38,595,557,0,466,29,8,83,40,14,9,131,43
20260808,final_balanced,91,34,602,568,0,473,14,16,79,51,16,6,131,43
20260808,final_balanced,92,31,609,578,0,479,28,21,78,33,15,5,131,43
20260808,final_balanced,93,15,615,600,0,489,42,32,79,7,7,5,131,43
20260808,final_balanced,94,15,623,608,0,489,35,30,89,6,7,5,131,43
20260808,final_balanced,95,16,629,613,0,497,25,13,103,19,11,5,131,43
20260808,final_balanced,96,20,634,614,0,502,24,6,106,24,14,5,131,43
20260808,final_balanced,97,17,642,625,0,508,25,12,105,18,14,2,131,43
20260808,final_balanced,98,19,649,630,0,517,26,16,97,21,12,3,131,43
20260808,final_balanced,99,22,655,633,0,523,28,8,102,22,12,3,131,43
20260808,final_balanced,100,24,661,637,0,528,31,7,102,20,10,4,121,40
20260808,final_balanced,101,15,666,651,0,540,37,18,93,12,8,3,121,40
20260808,final_balanced,102,16,673,657,0,543,40,20,94,6,7,4,121,40
20260808,final_balanced,103,19,679,660,0,551,49,9,100,2,9,4,121,40
20260808,final_balanced,104,25,686,661,0,557,44,4,100,12,10,4,121,40
20260808,final_balanced,105,29,691,662,0,562,41,2,98,19,10,6,131,43
20260808,final_balanced,106,33,698,665,0,570,55,4,91,10,9,7,131,43
20260808,final_balanced,107,41,706,665,0,579,69,3,83,5,10,8,131,43
20260808,final_balanced,108,45,711,666,0,586,72,1,79,8,10,9,131,43
20260808,final_balanced,109,47,716,669,0,590,72,4,75,9,10,9,131,43
20260808,final_balanced,110,48,722,674,0,603,77,8,63,12,10,11,131,43
20260808,final_balanced,111,49,727,678,0,612,72,9,57,22,11,10,131,43
20260808,final_balanced,112,47,734,687,0,621,55,13,53,39,11,9,131,43
20260808,final_balanced,113,50,742,692,0,627,50,14,51,45,11,10,131,43
20260808,final_balanced,114,47,747,700,0,634,60,13,53,34,12,8,131,43
20260808,final_balanced,115,52,754,702,0,637,52,10,55,43,12,10,131,43
20260808,final_balanced,116,54,760,706,0,643,57,6,57,40,12,10,131,43
20260808,final_balanced,117,49,765,716,0,644,65,14,58,23,12,9,131,43
20260808,final_balanced,118,52,770,718,0,646,57,12,60,31,11,9,131,43
20260808,final_balanced,119,55,776,721,0,652,61,5,64,30,11,10,131,43
20260808,final_balanced,120,59,781,722,0,654,68,4,64,24,14,10,131,43
20260808,final_balanced,121,63,787,724,0,656,41,3,65,51,17,9,131,43
20260808,final_balanced,122,67,794,727,0,659,44,5,63,48,20,9,131,43
20260808,final_balanced,123,58,801,743,0,666,53,19,58,30,16,9,131,43
20260808,final_balanced,124,60,807,747,0,671,35,20,56,49,18,9,131,43
20260808,final_balanced,125,58,812,754,0,673,34,11,70,45,16,8,121,40
20260808,final_balanced,126,62,818,756,0,676,40,9,71,40,18,8,121,40
20260808,final_balanced,127,65,826,761,0,681,37,7,73,43,22,8,121,40
20260808,final_balanced,128,54,832,778,0,690,31,22,66,41,16,7,121,40
20260808,final_balanced,129,53,837,784,0,691,31,23,70,36,16,7,121,40
20260808,final_balanced,130,51,842,791,0,697,41,13,81,25,14,7,131,43
20260808,final_balanced,131,56,848,792,0,700,38,8,84,30,16,7,131,43
20260808,final_balanced,132,58,856,798,0,704,37,7,87,29,18,7,131,43
20260808,final_balanced,133,48,861,813,0,710,21,21,82,36,19,5,131,43
20260808,final_balanced,134,41,866,825,0,717,13,27,81,39,18,5,131,43
20260808,final_balanced,135,40,874,834,0,727,24,21,86,29,18,4,131,43
20260808,final_balanced,136,41,879,838,0,730,23,13,95,29,20,5,131,43
20260808,final_balanced,137,33,887,854,0,733,20,20,101,19,17,8,131,43
20260808,final_balanced,138,29,892,863,0,738,21,25,100,14,14,8,131,43
20260808,final_balanced,139,33,900,867,0,741,24,13,113,10,12,7,131,43
20260808,final_balanced,140,33,905,872,0,746,29,9,117,5,12,7,131,43
20260808,final_balanced,141,36,910,874,0,754,34,7,113,6,12,8,131,43
20260808,final_balanced,142,40,915,875,0,756,28,3,116,13,12,8,131,43
20260808,final_balanced,143,46,923,877,0,764,27,3,110,20,11,8,131,43
20260808,final_balanced,144,54,931,877,0,772,37,2,103,18,14,8,131,43
20260808,final_balanced,145,58,938,880,0,779,18,3,98,41,12,11,131,43
20260808,final_balanced,146,59,946,887,0,787,15,10,90,45,10,10,131,43
20260808,final_balanced,147,63,954,891,0,794,37,11,86,26,12,10,131,43
20260808,final_balanced,148,66,960,894,0,805,34,7,82,37,13,11,131,43
20260808,final_balanced,149,66,965,899,0,814,28,8,77,47,11,10,131,43
20260808,final_balanced,150,67,973,906,0,824,27,12,70,51,16,10,131,43
20260808,final_balanced,151,70,980,910,0,832,13,11,67,69,19,10,131,43
20260808,final_balanced,152,60,987,927,0,841,13,21,65,61,20,9,131,43
20260808,final_balanced,153,42,992,950,0,843,4,40,67,49,17,7,131,43
20260808,final_balanced,154,39,997,958,0,848,1,31,79,49,15,7,131,43
20260808,final_balanced,155,32,1003,971,0,854,1,21,96,42,14,7,126,43
20260808,final_balanced,156,26,1009,983,0,862,3,25,96,36,13,6,126,43
20260808,final_balanced,157,26,1015,989,0,866,18,18,105,19,16,6,126,43
20260808,final_balanced,158,28,1021,993,0,872,13,10,111,26,17,6,126,43
20260808,final_balanced,159,31,1028,997,0,877,9,8,112,31,20,5,126,43
20260808,final_balanced,160,30,1033,1003,0,884,20,10,109,21,18,4,131,43
20260808,final_balanced,161,36,1041,1005,0,887,26,8,110,16,18,4,131,43
20260808,final_balanced,162,36,1049,1013,0,889,27,10,114,9,19,5,131,43
20260808,final_balanced,163,36,1056,1020,0,896,29,15,109,7,18,5,131,43
20260808,final_balanced,164,41,1064,1023,0,900,27,10,113,10,19,6,131,43
20260808,final_balanced,165,45,1071,1026,0,905,17,6,115,22,18,7,131,43
20260808,final_balanced,166,49,1078,1029,0,912,7,6,111,36,17,7,131,43
20260808,final_balanced,167,48,1083,1035,0,920,18,9,106,27,15,7,131,43
20260808,final_balanced,168,47,1088,1041,0,934,18,12,95,35,13,8,131,43
20260808,final_balanced,169,51,1093,1042,0,941,10,7,94,49,14,9,131,43
20260808,final_balanced,170,42,1101,1059,0,954,19,18,87,36,14,6,131,43
20260808,final_balanced,171,43,1109,1066,0,962,24,24,80,32,15,6,131,43
20260808,final_balanced,172,45,1116,1071,0,972,10,12,87,51,14,6,131,43
20260808,final_balanced,173,49,1124,1075,0,984,16,9,82,53,13,9,131,43
20260808,final_balanced,174,51,1130,1079,0,989,23,8,82,47,12,9,131,43
20260808,final_balanced,175,57,1137,1080,0,998,25,5,77,53,16,9,131,43
20260808,final_balanced,176,53,1142,1089,0,1002,26,10,77,47,16,8,131,43
20260808,final_balanced,177,44,1148,1104,0,1006,27,24,74,35,13,7,131,43
20260808,final_balanced,178,46,1153,1107,0,1012,33,18,77,32,14,7,131,43
20260808,final_balanced,179,51,1160,1109,0,1019,28,5,85,42,14,8,131,43
20260808,final_balanced,180,47,1165,1118,0,1027,23,11,80,46,16,7,121,40
20260808,final_balanced,181,39,1172,1133,0,1032,27,24,77,32,12,7,121,40
20260808,final_balanced,182,35,1180,1145,0,1034,27,27,84,22,11,6,121,40
20260808,final_balanced,183,40,1186,1146,0,1036,18,13,97,32,16,6,121,40
20260808,final_balanced,184,31,1191,1160,0,1041,16,15,104,25,17,5,121,40
20260808,final_balanced,185,27,1196,1169,0,1044,5,23,102,30,19,3,131,43
20260808,final_balanced,186,27,1201,1174,0,1053,3,14,107,36,17,3,131,43
20260808,final_balanced,187,21,1208,1187,0,1060,14,18,109,19,16,3,131,43
20260808,final_balanced,188,21,1215,1194,0,1069,16,20,105,19,15,4,131,43
20260808,final_balanced,189,24,1221,1197,0,1074,15,10,113,22,17,3,131,43
20260808,final_balanced,190,27,1229,1202,0,1080,16,8,114,22,16,3,131,43
20260808,final_balanced,191,27,1236,1209,0,1086,19,12,111,18,13,4,131,43
20260808,final_balanced,192,29,1242,1213,0,1095,25,11,107,17,13,4,131,43
20260808,final_balanced,193,30,1248,1218,0,1106,29,9,103,19,13,6,131,43
20260808,final_balanced,194,29,1255,1226,0,1110,36,13,103,8,9,6,131,43
20260808,final_balanced,195,36,1263,1227,0,1115,40,9,103,8,12,6,131,43
20260808,final_balanced,196,40,1268,1228,0,1123,43,2,103,12,11,6,131,43
20260808,final_balanced,197,38,1275,1237,0,1134,48,10,93,9,11,6,131,43
20260808,final_balanced,198,43,1283,1240,0,1142,43,12,86,19,10,6,131,43
20260808,final_balanced,199,43,1288,1245,0,1153,45,8,84,23,10,6,131,43
20260808,final_balanced,200,45,1295,1250,0,1160,48,10,80,22,11,7,131,43
20260808,final_balanced,201,47,1303,1256,0,1169,38,11,76,35,11,7,131,43
20260808,final_balanced,202,50,1311,1261,0,1177,46,11,73,30,9,9,131,43
20260808,final_balanced,203,53,1316,1263,0,1179,57,7,77,19,10,9,131,43
20260808,final_balanced,204,61,1324,1263,0,1187,63,2,74,21,10,12,131,43
20260808,final_balanced,205,55,1329,1274,0,1191,64,11,72,13,11,10,131,43
20260808,final_balanced,206,50,1334,1284,0,1199,59,21,64,16,11,11,131,43
20260808,final_balanced,207,54,1340,1286,0,1202,54,12,72,22,9,12,131,43
20260808,final_balanced,208,60,1348,1288,0,1209,60,4,75,21,9,12,131,43
20260808,final_balanced,209,65,1356,1291,0,1215,63,5,71,21,9,12,131,43
20260808,final_balanced,210,55,1362,1307,0,1223,62,19,65,14,12,10,131,43
20260808,final_balanced,211,53,1369,1316,0,1225,30,25,66,39,18,8,131,43
20260808,final_balanced,212,54,1376,1322,0,1231,17,15,76,52,19,7,131,43
20260808,final_balanced,213,45,1381,1336,0,1234,18,20,82,40,14,7,131,43
20260808,final_balanced,214,49,1389,1340,0,1236,18,18,86,38,18,7,131,43
20260808,final_balanced,215,52,1394,1342,0,1243,22,6,93,39,18,7,131,43
20260808,final_balanced,216,52,1401,1349,0,1251,32,9,89,30,20,7,131,43
20260808,final_balanced,217,43,1407,1364,0,1252,30,22,90,18,15,7,131,43
20260808,final_balanced,218,45,1415,1370,0,1256,30,21,93,16,16,7,131,43
20260808,final_balanced,219,41,1421,1380,0,1260,21,16,104,19,18,6,131,43
20260808,final_balanced,220,41,1426,1385,0,1266,15,15,104,26,18,5,131,43
20260808,final_balanced,221,43,1431,1388,0,1271,27,8,109,16,19,4,131,43
20260808,final_balanced,222,46,1437,1391,0,1274,36,6,111,7,21,4,131,43
20260808,final_balanced,223,47,1442,1395,0,1283,41,7,105,7,22,4,131,43
20260808,final_balanced,224,49,1448,1399,0,1291,35,8,100,17,24,6,131,43
20260808,final_balanced,225,51,1455,1404,0,1303,29,9,92,30,23,6,131,43
20260808,final_balanced,226,52,1460,1408,0,1312,42,9,87,22,23,7,131,43
20260808,final_balanced,227,51,1465,1414,0,1320,44,10,84,22,22,6,131,43
20260808,final_balanced,228,57,1473,1416,0,1328,27,8,80,45,22,6,131,43
20260808,final_balanced,229,60,1479,1419,0,1337,23,5,77,55,21,9,131,43
20260808,final_balanced,230,56,1484,1428,0,1343,25,12,73,50,18,8,131,43
20260808,final_balanced,231,45,1490,1445,0,1350,24,26,69,41,10,9,131,43
20260808,final_balanced,232,51,1498,1447,0,1359,37,19,69,35,12,11,131,43
20260808,final_balanced,233,53,1505,1452,0,1363,32,7,82,39,13,9,131,43
20260808,final_balanced,234,50,1511,1461,0,1372,41,14,75,30,11,8,131,43
20260808,final_balanced,235,54,1519,1465,0,1379,56,13,73,18,11,8,111,40
20260808,final_balanced,236,57,1524,1467,0,1381,49,6,80,25,12,8,111,40
20260808,final_balanced,237,60,1529,1469,0,1384,36,4,81,39,11,10,111,40
20260808,final_balanced,238,62,1536,1474,0,1389,21,7,78,54,10,11,111,40
20260808,final_balanced,239,68,1544,1476,0,1395,22,7,74,57,12,11,111,40
20260808,final_balanced,240,56,1549,1493,0,1403,14,19,71,56,13,8,131,43
20260808,final_balanced,241,44,1554,1510,0,1409,5,34,67,54,14,6,131,43
20260808,final_balanced,242,32,1559,1527,0,1414,7,34,79,40,13,5,131,43
20260808,final_balanced,243,14,1565,1551,0,1418,9,41,92,18,7,3,131,43
20260808,final_balanced,244,6,1572,1566,0,1422,9,39,105,7,5,2,131,43
20260808,final_balanced,245,6,1577,1571,0,1431,13,20,120,7,6,1,131,43
20260808,final_balanced,246,12,1585,1573,0,1438,7,7,128,18,11,2,131,43
20260808,final_balanced,247,16,1592,1576,0,1443,1,5,128,26,15,2,131,43
20260808,final_balanced,248,16,1599,1583,0,1444,0,10,129,21,12,2,131,43
20260808,final_balanced,249,18,1605,1587,0,1451,1,11,125,23,12,3,131,43
20260808,final_balanced,250,22,1611,1589,0,1458,3,6,125,26,12,4,131,43
20260808,final_balanced,251,27,1619,1592,0,1465,7,5,122,26,13,5,131,43
20260808,final_balanced,252,32,1625,1593,0,1470,8,4,119,29,13,6,131,43
20260808,final_balanced,253,29,1633,1604,0,1481,13,12,111,24,11,6,131,43
20260808,final_balanced,254,26,1638,1612,0,1491,15,19,102,24,10,6,131,43
20260808,final_balanced,255,30,1645,1615,0,1497,13,11,107,29,11,6,122,43
20260808,final_balanced,256,31,1652,1621,0,1508,29,9,104,18,12,5,122,43
20260808,final_balanced,257,34,1658,1624,0,1516,39,9,99,13,12,6,122,43
20260808,final_balanced,258,37,1666,1629,0,1523,43,8,98,11,11,7,122,43
20260808,final_balanced,259,42,1674,1632,0,1528,41,8,96,15,12,8,122,43
20260808,final_balanced,260,45,1680,1635,0,1547,37,6,82,35,11,7,131,43
20260808,final_balanced,261,47,1685,1638,0,1555,44,6,77,33,10,8,131,43
20260808,final_balanced,262,48,1692,1644,0,1564,56,9,71,24,10,8,131,43
20260808,final_balanced,263,52,1697,1645,0,1571,50,7,67,36,11,8,131,43
20260808,final_balanced,264,40,1702,1662,0,1583,54,18,61,27,10,7,131,43
20260808,final_balanced,265,35,1708,1673,0,1588,58,28,57,17,11,8,131,43
20260808,final_balanced,266,39,1714,1675,0,1596,57,13,66,24,11,8,131,43
20260808,final_balanced,267,44,1721,1677,0,1598,57,4,75,24,10,8,131,43
20260808,final_balanced,268,48,1729,1681,0,1602,58,6,73,23,9,8,131,43
20260808,final_balanced,269,51,1736,1685,0,1605,67,8,72,13,10,8,131,43
20260808,final_balanced,270,54,1744,1690,0,1612,64,9,69,18,14,8,131,43
20260808,final_balanced,271,59,1750,1691,0,1617,49,6,68,37,17,8,131,43
20260808,final_balanced,272,56,1757,1701,0,1617,39,11,73,37,16,8,131,43
20260808,final_balanced,273,44,1763,1719,0,1622,38,28,69,25,11,8,131,43
20260808,final_balanced,274,46,1768,1722,0,1626,28,21,75,36,13,7,131,43
20260808,final_balanced,275,44,1775,1731,0,1630,19,12,89,40,15,6,131,43
20260808,final_balanced,276,33,1782,1749,0,1637,12,27,85,36,18,3,131,43
20260808,final_balanced,277,35,1788,1753,0,1648,15,22,83,40,18,3,131,43
20260808,final_balanced,278,39,1796,1757,0,1654,27,8,95,30,18,5,131,43
20260808,final_balanced,279,41,1803,1762,0,1657,35,9,96,20,20,5,131,43
20260808,final_balanced,280,36,1811,1775,0,1661,24,18,96,22,13,5,131,43
20260808,final_balanced,281,35,1817,1782,0,1662,8,20,100,32,10,7,131,43
20260808,final_balanced,282,39,1823,1784,0,1670,22,9,105,24,10,7,131,43
20260808,final_balanced,283,44,1828,1784,0,1678,43,2,104,11,11,8,131,43
20260808,final_balanced,284,48,1836,1788,0,1682,39,4,102,15,10,9,131,43
20260808,final_balanced,285,52,1843,1791,0,1687,32,7,97,24,10,9,121,40
20260808,final_balanced,286,58,1851,1793,0,1694,35,5,94,26,11,10,121,40
20260808,final_balanced,287,59,1856,1797,0,1700,29,6,91,34,10,11,121,40
20260808,final_balanced,288,63,1864,1801,0,1706,30,8,87,35,10,11,121,40
20260808,final_balanced,289,66,1869,1803,0,1714,51,6,83,20,11,12,121,40
20260808,final_balanced,290,69,1877,1808,0,1716,50,7,85,18,10,12,126,43
20260808,final_balanced,291,71,1883,1812,0,1726,50,9,77,24,10,12,126,43
20260808,final_balanced,292,77,1890,1813,0,1733,52,5,75,28,12,12,126,43
20260808,final_balanced,293,78,1895,1817,0,1742,48,5,70,37,11,14,126,43
20260808,final_balanced,294,78,1902,1824,0,1749,52,11,64,33,11,12,126,43
20260808,final_balanced,295,81,1908,1827,0,1759,48,10,58,44,12,12,131,43
20260808,final_balanced,296,76,1915,1839,0,1769,41,15,55,49,11,13,131,43
20260808,final_balanced,297,71,1923,1852,0,1771,42,25,56,37,10,11,131,43
20260808,final_balanced,298,76,1930,1854,0,1777,38,15,62,45,12,12,131,43
20260808,final_balanced,299,70,1935,1865,0,1780,28,13,72,47,12,11,131,43
20260808,final_balanced,300,63,1943,1880,0,1785,30,26,69,35,17,10,131,43
20260808,final_balanced,301,66,1948,1882,0,1789,30,17,76,37,18,10,131,43
20260808,final_balanced,302,69,1954,1885,0,1793,35,5,87,33,19,10,131,43
20260808,final_balanced,303,52,1960,1908,0,1796,33,26,86,15,14,8,131,43
20260808,final_balanced,304,59,1968,1909,0,1797,30,24,88,18,19,8,131,43
20260808,final_balanced,305,60,1974,1914,0,1799,28,6,109,17,20,8,131,43
20260808,final_balanced,306,65,1980,1915,0,1807,20,6,102,32,20,8,131,43
20260808,final_balanced,307,70,1987,1917,0,1810,10,3,104,43,20,8,131,43
20260808,final_balanced,308,63,1993,1930,0,1816,22,15,99,24,19,8,131,43
20260808,final_balanced,309,64,1999,1935,0,1827,29,18,90,23,20,8,131,43
20260808,final_balanced,310,64,2005,1941,0,1831,25,11,99,25,21,8,131,43
20260808,final_balanced,311,66,2010,1944,0,1842,26,9,93,32,21,8,131,43
20260808,final_balanced,312,66,2016,1950,0,1850,17,9,91,43,20,8,131,43
20260808,final_balanced,313,59,2021,1962,0,1859,23,18,85,34,20,8,131,43
20260808,final_balanced,314,59,2026,1967,0,1866,31,17,84,28,21,7,131,43
20260808,final_balanced,315,61,2032,1971,0,1870,33,9,92,26,19,6,131,43
20260808,final_balanced,316,52,2038,1986,0,1879,39,19,88,14,19,6,131,43
20260808,final_balanced,317,47,2044,1997,0,1881,40,26,90,4,16,7,131,43
20260808,final_balanced,318,51,2051,2000,0,1888,41,14,98,7,16,8,131,43
20260808,final_balanced,319,57,2058,2001,0,1896,42,4,101,13,16,9,131,43
20260808,final_balanced,320,61,2066,2005,0,1905,44,5,95,16,13,11,131,43
20260808,final_balanced,321,63,2074,2011,0,1912,45,10,89,16,11,11,131,43
20260808,final_balanced,322,66,2081,2015,0,1919,50,10,86,14,11,11,131,43
20260808,final_balanced,323,71,2086,2015,0,1925,47,4,86,23,12,12,131,43
20260808,final_balanced,324,70,2091,2021,0,1931,41,6,84,29,11,12,131,43
20260808,final_balanced,325,67,2096,2029,0,1933,32,14,82,32,10,13,131,43
20260808,final_balanced,326,72,2104,2032,0,1938,34,11,83,32,11,13,131,43
20260808,final_balanced,327,80,2112,2032,0,1948,44,3,81,32,12,14,131,43
20260808,final_balanced,328,82,2118,2036,0,1955,51,4,77,28,12,13,131,43
20260808,final_balanced,329,82,2125,2043,0,1964,43,11,68,38,13,13,131,43
20260808,final_balanced,330,83,2131,2048,0,1967,14,12,69,65,17,12,131,43
20260808,final_balanced,331,85,2138,2053,0,1980,21,10,63,66,18,12,131,43
20260808,final_balanced,332,85,2144,2059,0,1986,31,11,62,56,19,12,131,43
20260808,final_balanced,333,69,2150,2081,0,1988,18,28,65,49,17,11,131,43
20260808,final_balanced,334,61,2155,2094,0,1994,22,35,65,38,13,11,131,43
20260808,final_balanced,335,61,2160,2099,0,1998,20,18,83,39,13,11,121,40
20260808,final_balanced,336,59,2165,2106,0,2008,24,12,86,38,12,11,121,40
20260808,final_balanced,337,61,2172,2111,0,2011,32,12,88,28,16,11,121,40
20260808,final_balanced,338,64,2179,2115,0,2013,17,9,93,41,19,10,121,40
20260808,final_balanced,339,63,2184,2121,0,2017,16,10,94,40,18,10,121,40
20260808,final_balanced,340,41,2189,2148,0,2021,17,33,94,16,14,6,131,43
20260808,final_balanced,341,35,2196,2161,0,2025,14,40,96,10,16,5,131,43
20260808,final_balanced,342,37,2204,2167,0,2030,4,19,118,19,18,5,131,43
20260808,final_balanced,343,40,2210,2170,0,2035,2,9,126,23,20,5,131,43
20260808,final_balanced,344,41,2215,2174,0,2043,3,7,124,26,21,5,131,43
20260808,final_balanced,345,46,2222,2176,0,2048,3,6,122,29,23,5,131,43
20260808,final_balanced,346,48,2230,2182,0,2051,2,8,123,27,21,5,131,43
20260808,final_balanced,347,48,2237,2189,0,2058,12,13,118,17,23,5,131,43
20260808,final_balanced,348,51,2245,2194,0,2060,21,12,122,5,21,5,131,43
20260808,final_balanced,349,53,2251,2198,0,2074,24,9,115,12,20,5,131,43
20260808,final_balanced,350,57,2256,2199,0,2083,25,5,111,19,20,6,131,43
