seed,combo,t,queue,generated,matched,cancelled,completed,idle,enroute,ontrip,rebal,alertCells,maxPendingCell,trafficCells15,trafficCells25
42,r3_d30_t1_w15,105,54,775,459,262,377,10,6,76,8,14,11,131,43
42,r3_d30_t1_w15,106,58,781,461,262,386,12,5,70,13,15,13,131,43
42,r3_d30_t1_w15,107,60,788,466,262,390,13,7,69,11,16,10,131,43
42,r3_d30_t1_w15,108,61,795,472,262,397,3,11,64,22,14,13,131,43
42,r3_d30_t1_w15,109,66,802,474,262,402,3,8,64,25,12,13,131,43
42,r3_d30_t1_w15,110,68,807,477,262,405,18,5,67,10,11,13,131,43
42,r3_d30_t1_w15,111,72,815,480,263,412,23,6,62,9,12,13,131,43
42,r3_d30_t1_w15,112,74,821,484,263,417,19,7,60,14,15,13,131,43
42,r3_d30_t1_w15,113,79,830,488,263,423,14,8,57,21,14,13,131,43
42,r3_d30_t1_w15,114,80,836,493,263,430,20,9,54,17,11,13,131,43
42,r3_d30_t1_w15,115,85,843,495,263,434,29,7,54,10,12,13,131,43
42,r3_d30_t1_w15,116,88,849,498,263,442,29,5,51,15,12,13,131,43
42,r3_d30_t1_w15,117,91,857,502,264,449,24,7,46,23,12,14,131,43
42,r3_d30_t1_w15,118,91,864,503,270,452,25,5,46,24,13,15,131,43
42,r3_d30_t1_w15,119,90,873,504,279,455,21,2,47,30,12,14,131,43
42,r3_d30_t1_w15,120,93,883,506,284,462,20,3,41,36,19,14,131,43
42,r3_d30_t1_w15,121,94,890,511,285,466,4,7,38,51,23,13,131,43
42,r3_d30_t1_w15,122,91,899,519,289,468,2,13,38,47,22,13,131,43
42,r3_d30_t1_w15,123,82,908,534,292,472,0,23,39,38,21,11,131,43
42,r3_d30_t1_w15,124,78,915,545,292,474,1,26,45,28,20,9,131,43
42,r3_d30_t1_w15,125,79,923,549,295,475,11,15,59,15,19,9,121,40
42,r3_d30_t1_w15,126,81,933,552,300,478,13,7,67,13,20,8,121,40
42,r3_d30_t1_w15,127,79,939,560,300,478,3,11,71,15,22,8,121,40
42,r3_d30_t1_w15,128,82,946,562,302,481,1,10,71,18,22,8,121,40
42,r3_d30_t1_w15,129,84,956,565,307,484,0,5,76,19,23,7,121,40
42,r3_d30_t1_w15,130,86,966,568,312,488,0,6,74,20,22,8,131,43
42,r3_d30_t1_w15,131,85,975,573,317,490,0,8,75,17,22,8,131,43
42,r3_d30_t1_w15,132,87,985,575,323,495,0,7,73,20,26,9,131,43
42,r3_d30_t1_w15,133,79,993,586,328,498,0,13,75,12,24,8,131,43
42,r3_d30_t1_w15,134,74,1002,594,334,504,0,19,71,10,16,10,131,43
42,r3_d30_t1_w15,135,74,1007,599,334,510,0,13,76,11,13,11,131,43
42,r3_d30_t1_w15,136,80,1016,602,334,516,1,8,78,13,13,13,131,43
42,r3_d30_t1_w15,137,89,1026,603,334,523,2,4,76,18,13,14,131,43
42,r3_d30_t1_w15,138,91,1034,609,334,527,4,7,75,14,11,14,131,43
42,r3_d30_t1_w15,139,92,1040,614,334,533,5,11,70,14,13,15,131,43
42,r3_d30_t1_w15,140,97,1049,618,334,537,1,9,72,18,14,15,131,43
42,r3_d30_t1_w15,141,104,1058,620,334,545,9,6,69,16,16,16,131,43
42,r3_d30_t1_w15,142,110,1068,623,335,551,8,5,67,20,19,17,131,43
42,r3_d30_t1_w15,143,110,1076,629,337,558,5,9,62,24,20,18,131,43
42,r3_d30_t1_w15,144,103,1082,636,343,564,0,13,59,28,16,19,131,43
42,r3_d30_t1_w15,145,96,1087,640,351,570,1,11,59,29,13,18,131,43
42,r3_d30_t1_w15,146,95,1095,644,356,574,7,8,62,23,11,16,131,43
42,r3_d30_t1_w15,147,99,1105,647,359,577,8,7,63,22,10,16,131,43
42,r3_d30_t1_w15,148,96,1110,653,361,580,9,9,64,18,10,16,131,43
42,r3_d30_t1_w15,149,92,1116,663,361,589,12,16,58,14,9,14,131,43
42,r3_d30_t1_w15,150,93,1123,669,361,593,11,16,60,13,15,13,131,43
42,r3_d30_t1_w15,151,97,1133,675,361,600,5,12,63,20,21,12,131,43
42,r3_d30_t1_w15,152,87,1140,682,371,602,2,13,67,18,22,11,131,43
42,r3_d30_t1_w15,153,79,1150,694,377,606,2,19,69,10,22,11,131,43
42,r3_d30_t1_w15,154,82,1156,695,379,609,1,13,73,13,24,11,131,43
42,r3_d30_t1_w15,155,82,1165,699,384,613,0,5,81,14,23,9,126,43
42,r3_d30_t1_w15,156,76,1170,705,389,618,1,10,77,12,21,9,126,43
42,r3_d30_t1_w15,157,73,1176,710,393,622,3,11,77,9,22,8,126,43
42,r3_d30_t1_w15,158,74,1186,714,398,626,3,9,79,9,24,8,126,43
42,r3_d30_t1_w15,159,75,1195,718,402,633,1,8,77,14,25,8,126,43
42,r3_d30_t1_w15,160,76,1203,721,406,638,0,7,76,17,26,9,131,43
42,r3_d30_t1_w15,161,70,1208,725,413,642,0,7,76,17,22,9,131,43
42,r3_d30_t1_w15,162,67,1215,728,420,645,2,7,76,15,23,10,131,43
42,r3_d30_t1_w15,163,67,1221,732,422,656,4,7,69,20,20,11,131,43
42,r3_d30_t1_w15,164,67,1230,736,427,659,3,8,69,20,15,11,131,43
42,r3_d30_t1_w15,165,70,1239,741,428,665,0,9,67,24,15,10,131,43
42,r3_d30_t1_w15,166,76,1247,743,428,669,2,7,67,24,14,13,131,43
42,r3_d30_t1_w15,167,79,1253,746,428,673,8,5,68,19,15,13,131,43
42,r3_d30_t1_w15,168,82,1260,750,428,678,2,7,65,26,14,13,131,43
42,r3_d30_t1_w15,169,90,1270,752,428,683,8,6,63,23,16,14,131,43
42,r3_d30_t1_w15,170,95,1278,755,428,690,10,5,60,25,13,14,131,43
42,r3_d30_t1_w15,171,97,1286,757,432,694,12,5,58,25,13,14,131,43
42,r3_d30_t1_w15,172,95,1291,761,435,701,18,6,54,22,13,14,131,43
42,r3_d30_t1_w15,173,92,1298,765,441,704,11,8,53,28,13,16,131,43
42,r3_d30_t1_w15,174,92,1308,769,447,712,13,8,49,30,12,16,131,43
42,r3_d30_t1_w15,175,94,1315,770,451,715,26,5,50,19,14,16,131,43
42,r3_d30_t1_w15,176,93,1322,775,454,721,26,6,48,20,13,15,131,43
42,r3_d30_t1_w15,177,94,1329,776,459,725,25,6,45,24,13,15,131,43
42,r3_d30_t1_w15,178,93,1338,781,464,728,26,6,47,21,13,16,131,43
42,r3_d30_t1_w15,179,96,1347,782,469,731,14,6,45,35,14,16,131,43
42,r3_d30_t1_w15,180,94,1352,785,473,731,1,4,50,45,18,15,121,40
42,r3_d30_t1_w15,181,91,1360,795,474,735,6,13,47,34,19,13,121,40
42,r3_d30_t1_w15,182,96,1370,796,478,738,19,11,47,23,21,13,121,40
42,r3_d30_t1_w15,183,98,1378,796,484,742,9,1,53,37,26,11,121,40
42,r3_d30_t1_w15,184,91,1388,806,491,745,8,10,51,31,25,10,121,40
42,r3_d30_t1_w15,185,77,1397,822,498,749,10,26,47,17,25,8,131,43
42,r3_d30_t1_w15,186,75,1404,826,503,753,7,20,53,20,24,7,131,43
42,r3_d30_t1_w15,187,75,1411,830,506,756,6,8,66,20,23,7,131,43
42,r3_d30_t1_w15,188,74,1419,833,512,760,6,7,66,21,21,8,131,43
42,r3_d30_t1_w15,189,69,1425,835,521,763,9,5,67,19,22,7,131,43
42,r3_d30_t1_w15,190,64,1431,842,525,766,12,9,67,12,22,8,131,43
42,r3_d30_t1_w15,191,66,1438,843,529,768,10,8,67,15,25,8,131,43
42,r3_d30_t1_w15,192,67,1447,845,535,771,0,3,71,26,24,9,131,43
42,r3_d30_t1_w15,193,63,1454,850,541,774,0,7,69,24,20,11,131,43
42,r3_d30_t1_w15,194,62,1462,852,548,782,1,7,63,29,18,11,131,43
42,r3_d30_t1_w15,195,59,1467,860,548,788,1,10,62,27,19,11,131,43
42,r3_d30_t1_w15,196,64,1476,864,548,791,2,12,61,25,16,13,131,43
42,r3_d30_t1_w15,197,73,1486,865,548,794,3,5,66,26,17,14,131,43
42,r3_d30_t1_w15,198,74,1494,872,548,801,10,8,63,19,15,14,131,43
42,r3_d30_t1_w15,199,75,1501,878,548,807,15,13,58,14,15,13,131,43
42,r3_d30_t1_w15,200,77,1506,881,548,813,10,9,59,22,16,13,131,43
42,r3_d30_t1_w15,201,80,1511,883,548,816,6,5,62,27,15,13,131,43
42,r3_d30_t1_w15,202,84,1518,886,548,823,6,5,58,31,14,14,131,43
42,r3_d30_t1_w15,203,88,1526,887,551,828,9,4,55,32,14,15,131,43
42,r3_d30_t1_w15,204,91,1536,892,553,834,20,6,52,22,13,15,131,43
42,r3_d30_t1_w15,205,90,1541,895,556,837,23,8,50,19,13,13,131,43
42,r3_d30_t1_w15,206,92,1548,900,556,838,18,8,54,20,12,12,131,43
42,r3_d30_t1_w15,207,93,1558,902,563,840,25,7,55,13,11,12,131,43
42,r3_d30_t1_w15,208,96,1565,902,567,842,39,2,58,1,11,13,131,43
42,r3_d30_t1_w15,209,96,1571,904,571,848,41,2,54,3,13,14,131,43
42,r3_d30_t1_w15,210,99,1578,904,575,850,26,2,52,20,20,14,131,43
42,r3_d30_t1_w15,211,96,1587,907,584,857,13,3,47,37,23,13,131,43
42,r3_d30_t1_w15,212,92,1594,911,591,864,5,7,40,48,22,13,131,43
42,r3_d30_t1_w15,213,94,1603,911,598,870,15,4,37,44,24,11,131,43
42,r3_d30_t1_w15,214,93,1610,919,598,877,17,8,34,41,23,11,131,43
42,r3_d30_t1_w15,215,98,1618,920,600,878,20,9,33,38,27,11,131,43
42,r3_d30_t1_w15,216,96,1625,927,602,883,10,8,36,46,28,9,131,43
42,r3_d30_t1_w15,217,91,1630,932,607,887,2,12,33,53,26,9,131,43
42,r3_d30_t1_w15,218,82,1639,943,614,887,22,16,40,22,25,8,131,43
42,r3_d30_t1_w15,219,77,1646,948,621,889,28,16,43,13,22,7,131,43
42,r3_d30_t1_w15,220,82,1656,949,625,893,24,6,50,20,25,8,131,43
42,r3_d30_t1_w15,221,79,1662,958,625,893,12,10,55,23,24,9,131,43
42,r3_d30_t1_w15,222,77,1672,963,632,896,2,14,53,31,20,10,131,43
42,r3_d30_t1_w15,223,72,1677,967,638,901,15,9,57,19,14,10,131,43
42,r3_d30_t1_w15,224,74,1682,969,639,903,27,6,60,7,11,10,131,43
42,r3_d30_t1_w15,225,81,1690,970,639,904,26,3,63,8,14,11,131,43
42,r3_d30_t1_w15,226,81,1695,975,639,906,13,6,63,18,12,11,131,43
42,r3_d30_t1_w15,227,87,1703,977,639,909,7,7,61,25,11,12,131,43
42,r3_d30_t1_w15,228,89,1713,979,645,914,19,4,61,16,13,13,131,43
42,r3_d30_t1_w15,229,91,1722,980,651,920,11,3,57,29,14,15,131,43
42,r3_d30_t1_w15,230,92,1729,982,655,924,5,3,55,37,12,14,131,43
42,r3_d30_t1_w15,231,94,1738,986,658,926,11,6,54,29,12,15,131,43
42,r3_d30_t1_w15,232,101,1748,989,658,930,8,7,52,33,16,15,131,43
42,r3_d30_t1_w15,233,98,1754,992,664,934,6,6,52,36,15,15,131,43
42,r3_d30_t1_w15,234,96,1761,996,669,942,7,7,47,39,16,15,131,43
42,r3_d30_t1_w15,235,98,1771,1000,673,947,5,8,45,42,18,14,111,40
42,r3_d30_t1_w15,236,98,1779,1006,675,949,4,10,47,39,15,15,111,40
42,r3_d30_t1_w15,237,94,1787,1009,684,955,0,9,45,46,16,14,111,40
42,r3_d30_t1_w15,238,92,1793,1017,684,960,1,11,46,42,17,13,111,40
42,r3_d30_t1_w15,239,87,1800,1029,684,965,1,20,44,35,14,12,111,40
42,r3_d30_t1_w15,240,91,1808,1033,684,968,0,16,49,35,18,12,131,43
42,r3_d30_t1_w15,241,93,1815,1037,685,973,12,8,56,24,20,11,131,43
42,r3_d30_t1_w15,242,89,1820,1046,685,973,11,13,60,16,20,10,131,43
42,r3_d30_t1_w15,243,88,1829,1056,685,974,11,19,63,7,19,9,131,43
42,r3_d30_t1_w15,244,90,1836,1056,690,981,11,10,65,14,20,9,131,43
42,r3_d30_t1_w15,245,90,1843,1057,696,982,11,1,74,14,20,7,131,43
42,r3_d30_t1_w15,246,86,1849,1064,699,987,14,8,69,9,20,7,131,43
42,r3_d30_t1_w15,247,86,1855,1064,705,989,13,7,68,12,23,8,131,43
42,r3_d30_t1_w15,248,89,1865,1068,708,995,13,4,69,14,23,10,131,43
42,r3_d30_t1_w15,249,90,1872,1070,712,997,13,6,67,14,21,10,131,43
42,r3_d30_t1_w15,250,90,1881,1074,717,1000,14,6,68,12,21,11,131,43
42,r3_d30_t1_w15,251,87,1886,1075,724,1007,3,5,63,29,22,11,131,43
42,r3_d30_t1_w15,252,81,1894,1084,729,1014,0,10,60,30,17,10,131,43
42,r3_d30_t1_w15,253,81,1901,1089,731,1018,1,14,57,28,17,10,131,43
42,r3_d30_t1_w15,254,77,1907,1092,738,1023,3,8,61,28,11,11,131,43
42,r3_d30_t1_w15,255,82,1913,1093,738,1030,8,4,59,29,11,13,122,43
42,r3_d30_t1_w15,256,87,1921,1096,738,1037,14,4,55,27,11,14,122,43
42,r3_d30_t1_w15,257,93,1928,1097,738,1041,30,4,52,14,14,14,122,43
42,r3_d30_t1_w15,258,95,1937,1102,740,1044,14,6,52,28,15,14,122,43
42,r3_d30_t1_w15,259,94,1944,1106,744,1045,3,9,52,36,13,15,122,43
42,r3_d30_t1_w15,260,91,1949,1108,750,1050,6,6,52,36,13,15,131,43
42,r3_d30_t1_w15,261,91,1956,1109,756,1056,7,3,50,40,15,15,131,43
42,r3_d30_t1_w15,262,82,1963,1125,756,1063,13,17,45,25,15,13,131,43
42,r3_d30_t1_w15,263,78,1969,1135,756,1067,22,26,42,10,14,13,131,43
42,r3_d30_t1_w15,264,82,1975,1137,756,1070,23,12,55,10,14,14,131,43
42,r3_d30_t1_w15,265,83,1980,1138,759,1073,25,3,62,10,13,15,131,43
42,r3_d30_t1_w15,266,88,1989,1142,759,1076,26,5,61,8,13,16,131,43
42,r3_d30_t1_w15,267,89,1998,1144,765,1082,28,6,56,10,13,15,131,43
42,r3_d30_t1_w15,268,88,2004,1148,768,1085,28,6,57,9,13,17,131,43
42,r3_d30_t1_w15,269,86,2009,1149,774,1087,24,5,57,14,13,16,131,43
42,r3_d30_t1_w15,270,84,2014,1151,779,1091,18,3,57,22,15,14,131,43
42,r3_d30_t1_w15,271,85,2023,1152,786,1092,16,3,57,24,18,12,131,43
42,r3_d30_t1_w15,272,86,2031,1157,788,1095,3,6,56,35,19,12,131,43
42,r3_d30_t1_w15,273,71,2036,1170,795,1101,4,18,51,27,17,12,131,43
42,r3_d30_t1_w15,274,63,2042,1179,800,1103,13,22,54,11,16,10,131,43
42,r3_d30_t1_w15,275,65,2051,1183,803,1109,13,13,61,13,18,10,131,43
42,r3_d30_t1_w15,276,65,2060,1189,806,1116,5,10,63,22,20,10,131,43
42,r3_d30_t1_w15,277,66,2070,1196,808,1121,7,13,62,18,19,9,131,43
42,r3_d30_t1_w15,278,66,2076,1201,809,1126,18,12,63,7,18,8,131,43
42,r3_d30_t1_w15,279,66,2084,1205,813,1129,18,9,67,6,19,8,131,43
42,r3_d30_t1_w15,280,66,2089,1206,817,1133,17,5,68,10,20,9,131,43
42,r3_d30_t1_w15,281,64,2096,1208,824,1137,13,3,68,16,21,10,131,43
42,r3_d30_t1_w15,282,56,2101,1215,830,1140,0,9,66,25,17,10,131,43
42,r3_d30_t1_w15,283,56,2108,1218,834,1143,0,10,65,25,17,10,131,43
42,r3_d30_t1_w15,284,56,2113,1219,838,1146,15,4,69,12,13,10,131,43
42,r3_d30_t1_w15,285,64,2122,1220,838,1150,21,2,68,9,13,11,121,40
42,r3_d30_t1_w15,286,67,2128,1223,838,1151,21,4,68,7,13,11,121,40
42,r3_d30_t1_w15,287,76,2137,1223,838,1156,20,3,64,13,13,13,121,40
42,r3_d30_t1_w15,288,84,2147,1225,838,1163,18,2,60,20,14,13,121,40
42,r3_d30_t1_w15,289,86,2153,1229,838,1171,19,6,52,23,14,15,121,40
42,r3_d30_t1_w15,290,84,2158,1236,838,1177,15,11,48,26,14,14,126,43
42,r3_d30_t1_w15,291,86,2163,1239,838,1181,19,10,48,23,12,17,126,43
42,r3_d30_t1_w15,292,89,2173,1242,842,1185,19,6,51,24,17,17,126,43
42,r3_d30_t1_w15,293,89,2181,1244,848,1192,6,5,47,42,18,17,126,43
42,r3_d30_t1_w15,294,85,2186,1248,853,1198,6,6,44,44,15,16,126,43
42,r3_d30_t1_w15,295,80,2193,1260,853,1203,10,16,41,33,13,18,131,43
42,r3_d30_t1_w15,296,77,2202,1272,853,1205,13,24,43,20,14,15,131,43
42,r3_d30_t1_w15,297,81,2209,1275,853,1210,26,15,50,9,15,15,131,43
42,r3_d30_t1_w15,298,85,2214,1276,853,1214,16,4,58,22,17,17,131,43
42,r3_d30_t1_w15,299,89,2222,1280,853,1217,9,5,58,28,16,17,131,43
42,r3_d30_t1_w15,300,88,2229,1283,858,1220,8,7,56,29,19,17,131,43
42,r3_d30_t1_w15,301,93,2239,1284,862,1220,2,4,60,34,22,15,131,43
42,r3_d30_t1_w15,302,82,2244,1291,871,1223,0,8,60,32,20,12,131,43
42,r3_d30_t1_w15,303,74,2252,1301,877,1226,7,17,58,18,20,11,131,43
42,r3_d30_t1_w15,304,77,2261,1301,883,1228,13,10,63,14,21,9,131,43
42,r3_d30_t1_w15,305,78,2268,1304,886,1230,14,3,71,12,24,9,131,43
42,r3_d30_t1_w15,306,81,2277,1307,889,1232,20,6,69,5,24,8,131,43
42,r3_d30_t1_w15,307,81,2282,1308,893,1238,14,4,66,16,26,10,131,43
42,r3_d30_t1_w15,308,79,2288,1311,898,1239,10,4,68,18,25,10,131,43
42,r3_d30_t1_w15,309,81,2295,1312,902,1245,19,4,63,14,26,10,131,43
42,r3_d30_t1_w15,310,82,2305,1314,909,1252,17,3,59,21,25,10,131,43
42,r3_d30_t1_w15,311,75,2312,1321,916,1259,16,9,53,22,22,11,131,43
42,r3_d30_t1_w15,312,72,2317,1324,921,1267,12,10,47,31,20,12,131,43
42,r3_d30_t1_w15,313,71,2323,1331,921,1270,10,10,51,29,17,13,131,43
42,r3_d30_t1_w15,314,69,2330,1336,925,1273,23,12,51,14,14,13,131,43
42,r3_d30_t1_w15,315,76,2338,1337,925,1275,10,6,56,28,16,13,131,43
42,r3_d30_t1_w15,316,81,2348,1342,925,1283,10,6,53,31,14,14,131,43
42,r3_d30_t1_w15,317,83,2353,1345,925,1287,25,8,50,17,11,15,131,43
42,r3_d30_t1_w15,318,89,2361,1347,925,1292,33,5,50,12,12,15,131,43
42,r3_d30_t1_w15,319,87,2367,1351,929,1294,24,6,51,19,12,16,131,43
42,r3_d30_t1_w15,320,87,2372,1355,930,1298,7,8,49,36,13,15,131,43
42,r3_d30_t1_w15,321,86,2380,1360,934,1299,4,9,52,35,13,17,131,43
